Project,BugID,Filename,Method name,Path,Exception,Label
Cassandra,HBASE-10193,HFile.java,checkFormatVersion,org.apache.hadoop.hbase.io.hfile.HFile,IllegalArgumentException,Helpful
Cassandra,HBASE-10193,FixedFileTrailer.java,readFromStream,org.apache.hadoop.hbase.io.hfile.FixedFileTrailer,IllegalArgumentException,Helpful
Cassandra,HBASE-10221,Bytes.java,compareTo,org.apache.hadoop.hbase.util.Bytes,NullPointerException,Helpful
Cassandra,HBASE-10221,Bytes.java,compare,org.apache.hadoop.hbase.util.Bytes$ByteArrayComparator,NullPointerException,Helpful
Cassandra,HBASE-10221,TreeMap.java,compare,java.util.TreeMap,NullPointerException,Helpful
Cassandra,HBASE-10221,TreeMap.java,put,java.util.TreeMap,NullPointerException,Helpful
Cassandra,HBASE-10221,Collections.java,put,java.util.Collections$SynchronizedMap,NullPointerException,Helpful
Cassandra,HBASE-10221,HTable.java,update,org.apache.hadoop.hbase.client.HTable$15,NullPointerException,Helpful
Cassandra,HBASE-10221,HTable.java,call,org.apache.hadoop.hbase.client.HTable$16,NullPointerException,Helpful
Cassandra,HBASE-10221,FutureTask.java,run,java.util.concurrent.FutureTask,NullPointerException,Helpful
Cassandra,HBASE-10221,ThreadPoolExecutor.java,runWorker,java.util.concurrent.ThreadPoolExecutor,NullPointerException,Helpful
Cassandra,HBASE-10221,ThreadPoolExecutor.java,run,java.util.concurrent.ThreadPoolExecutor$Worker,NullPointerException,Helpful
Cassandra,HBASE-10221,Thread.java,run,java.lang.Thread,NullPointerException,Helpful
Cassandra,HBASE-10267,Assert.java,fail,junit.framework.Assert,AssertionFailedError,Helpful
Cassandra,HBASE-10267,Waiter.java,waitFor,org.apache.hadoop.hbase.Waiter,AssertionFailedError,Helpful
Cassandra,HBASE-10267,HBaseTestingUtility.java,waitFor,org.apache.hadoop.hbase.HBaseTestingUtility,AssertionFailedError,Helpful
Cassandra,HBASE-10267,SecureTestUtil.java,updateACLs,org.apache.hadoop.hbase.security.access.SecureTestUtil,AssertionFailedError,Helpful
Cassandra,HBASE-10267,SecureTestUtil.java,grantOnNamespace,org.apache.hadoop.hbase.security.access.SecureTestUtil,AssertionFailedError,Helpful
Cassandra,HBASE-10267,TestNamespaceCommands.java,beforeClass,org.apache.hadoop.hbase.security.access.TestNamespaceCommands,AssertionFailedError,Helpful
Cassandra,HBASE-10272,HBaseClient.java,setupIOstreams,org.apache.hadoop.hbase.ipc.HBaseClient$Connection,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HBaseClient.java,getConnection,org.apache.hadoop.hbase.ipc.HBaseClient,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HBaseClient.java,call,org.apache.hadoop.hbase.ipc.HBaseClient,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,WritableRpcEngine.java,invoke,org.apache.hadoop.hbase.ipc.WritableRpcEngine$Invoker,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,Unknown Source,getProtocolVersion,$Proxy9,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,WritableRpcEngine.java,getProxy,org.apache.hadoop.hbase.ipc.WritableRpcEngine,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HBaseRPC.java,waitForProxy,org.apache.hadoop.hbase.ipc.HBaseRPC,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HConnectionManager.java,getHRegionConnection,org.apache.hadoop.hbase.client.HConnectionManager$HConnectionImplementation,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,CatalogTracker.java,getCachedConnection,org.apache.hadoop.hbase.catalog.CatalogTracker,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,CatalogTracker.java,getMetaServerConnection,org.apache.hadoop.hbase.catalog.CatalogTracker,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,CatalogTracker.java,waitForMeta,org.apache.hadoop.hbase.catalog.CatalogTracker,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,CatalogTracker.java,waitForMetaServerConnection,org.apache.hadoop.hbase.catalog.CatalogTracker,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,CatalogTracker.java,verifyMetaRegionLocation,org.apache.hadoop.hbase.catalog.CatalogTracker,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HMaster.java,assignRootAndMeta,org.apache.hadoop.hbase.master.HMaster,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HMaster.java,finishInitialization,org.apache.hadoop.hbase.master.HMaster,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,HMaster.java,run,org.apache.hadoop.hbase.master.HMaster,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10272,Thread.java,run,java.lang.Thread,HBaseClient$FailedServerException,Misleading
Cassandra,HBASE-10292,Assert.java,fail,org.junit.Assert,AssertionError,Helpful
Cassandra,HBASE-10292,TestRegionServerCoprocessorExceptionWithAbort.java,testExceptionFromCoprocessorDuringPut,org.apache.hadoop.hbase.coprocessor.TestRegionServerCoprocessorExceptionWithAbort,AssertionError,Helpful
Cassandra,HBASE-10304,Native Method,checkConnect,sun.nio.ch.SocketChannelImpl,ConnectException,Misleading
Cassandra,HBASE-10304,SocketChannelImpl.java,finishConnect,sun.nio.ch.SocketChannelImpl,ConnectException,Misleading
Cassandra,HBASE-10304,ClientCnxnSocketNIO.java,doTransport,org.apache.zookeeper.ClientCnxnSocketNIO,ConnectException,Misleading
Cassandra,HBASE-10304,ClientCnxn.java,run,org.apache.zookeeper.ClientCnxn$SendThread,ConnectException,Misleading
Cassandra,HBASE-10310,KeeperException.java,create,org.apache.zookeeper.KeeperException,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,ZooKeeper.java,getData,org.apache.zookeeper.ZooKeeper,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,RecoverableZooKeeper.java,getData,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,ZKUtil.java,getDataNoWatch,org.apache.hadoop.hbase.zookeeper.ZKUtil,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,MasterAddressTracker.java,deleteIfEquals,org.apache.hadoop.hbase.zookeeper.MasterAddressTracker,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,ZNodeClearer.java,clear,org.apache.hadoop.hbase.ZNodeClearer,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,HMasterCommandLine.java,run,org.apache.hadoop.hbase.master.HMasterCommandLine,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,ToolRunner.java,run,org.apache.hadoop.util.ToolRunner,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,ServerCommandLine.java,doMain,org.apache.hadoop.hbase.util.ServerCommandLine,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10310,HMaster.java,main,org.apache.hadoop.hbase.master.HMaster,KeeperException$SessionExpiredException,Misleading
Cassandra,HBASE-10336,HttpServer.java,getWebAppsPath,org.apache.hadoop.http.HttpServer,CompilationFailureException,Helpful
Cassandra,HBASE-10336,HttpServer.java,<init>,org.apache.hadoop.http.HttpServer,CompilationFailureException,Helpful
Cassandra,HBASE-10336,HttpServer.java,build,org.apache.hadoop.http.HttpServer$Builder,CompilationFailureException,Helpful
Cassandra,HBASE-10336,InfoServer.java,<init>,org.apache.hadoop.hbase.util.InfoServer,CompilationFailureException,Helpful
Cassandra,HBASE-10336,HMaster.java,run,org.apache.hadoop.hbase.master.HMaster,CompilationFailureException,Helpful
Cassandra,HBASE-10336,Thread.java,run,java.lang.Thread,CompilationFailureException,Helpful
Cassandra,HBASE-10336,MojoExecutor.java,execute,org.apache.maven.lifecycle.internal.MojoExecutor,CompilationFailureException,Helpful
Cassandra,HBASE-10336,AbstractCompilerMojo.java,execute,org.apache.maven.plugin.AbstractCompilerMojo,CompilationFailureException,Helpful
Cassandra,HBASE-10336,CompilerMojo.java,execute,org.apache.maven.plugin.CompilerMojo,CompilationFailureException,Helpful
Cassandra,HBASE-10336,DefaultBuildPluginManager.java,executeMojo,org.apache.maven.plugin.DefaultBuildPluginManager,CompilationFailureException,Helpful
Cassandra,HBASE-10336,Preconditions.java,checkArgument,com.google.common.base.Preconditions,CompilationFailureException,Helpful
Cassandra,HBASE-10336,Configuration.java,set,org.apache.hadoop.conf.Configuration,CompilationFailureException,Helpful
Cassandra,HBASE-10336,HttpServer.java,initializeWebServer,org.apache.hadoop.http.HttpServer,CompilationFailureException,Helpful
Cassandra,HBASE-10336,CreateTableHandler.java,prepare,org.apache.hadoop.hbase.master.handler.CreateTableHandler,CompilationFailureException,Helpful
Cassandra,HBASE-10336,LifecycleModuleBuilder.java,buildProject,org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,CompilationFailureException,Helpful
Cassandra,HBASE-10338,HRegionServer.java,stop,org.apache.hadoop.hbase.regionserver.HRegionServer,NullPointerException,Helpful
Cassandra,HBASE-10338,HRegionServer.java,abort,org.apache.hadoop.hbase.regionserver.HRegionServer,NullPointerException,Helpful
Cassandra,HBASE-10338,MiniHBaseCluster.java,abortRegionServer,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,NullPointerException,Helpful
Cassandra,HBASE-10338,MiniHBaseCluster.java,access$100,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,NullPointerException,Helpful
