Project,BugID,Filename,Path,Method name,,Exception,Label,,,Filename,,Method name,Exception
Hadoop,HADOOP-8202,NameNodeRpcServer.java,org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer,errorReport,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,NamenodeProtocolServerSideTranslatorPB.java,org.apache.hadoop.hdfs.protocolPB.NamenodeProtocolServerSideTranslatorPB,errorReport,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,NamenodeProtocolProtos.java,org.apache.hadoop.hdfs.protocol.proto.NamenodeProtocolProtos$NamenodeProtocolService$2,callBlockingMethod,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,ProtobufRpcEngine.java,org.apache.hadoop.ipc.ProtobufRpcEngine$Server$ProtoBufRpcInvoker,call,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,RPC.java,org.apache.hadoop.ipc.RPC$Server,call,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,Server.java,org.apache.hadoop.ipc.Server$Handler$1,run,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,Native Method,java.security.AccessController,doPrivileged,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,Subject.java,javax.security.auth.Subject,doAs,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,doAs,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8225,LauncherMapper.java,org.apache.oozie.action.hadoop.LauncherSecurityManager,checkExit,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,Runtime.java,java.lang.Runtime,exit,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,System.java,java.lang.System,exit,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,DistCp.java,org.apache.hadoop.tools.DistCp,main,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,LauncherMapper.java,org.apache.oozie.action.hadoop.LauncherMapper,map,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,MapRunner.java,org.apache.hadoop.mapred.MapRunner,run,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,MapTask.java,org.apache.hadoop.mapred.MapTask,runOldMapper,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,MapTask.java,org.apache.hadoop.mapred.MapTask,run,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,YarnChild.java,org.apache.hadoop.mapred.YarnChild$2,run,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,Native Method,java.security.AccessController,doPrivileged,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,Subject.java,javax.security.auth.Subject,doAs,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,doAs,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,YarnChild.java,org.apache.hadoop.mapred.YarnChild,main,,NullPointerException,,,,,,,
Hadoop,HADOOP-8225,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,addToken,,NullPointerException,,,,,,,
