Project,BugID,Filename,Path,Method name,,Exception,Label,,Exception,,Filename,,Method name
JDT,46923,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,Assert$AssertionFailedException,,,,,,,
JDT,46923,Method.java,java.lang.reflect.Method,invoke,,Assert$AssertionFailedException,,,,,,,
JDT,46923,Main.java,org.eclipse.core.launcher.Main,basicRun,,Assert$AssertionFailedException,,,,,,,
JDT,46923,Main.java,org.eclipse.core.launcher.Main,run,,Assert$AssertionFailedException,,,,,,,
JDT,46923,Main.java,org.eclipse.core.launcher.Main,main,,Assert$AssertionFailedException,,,,,,,
JDT,46933,Throwable.java,java.lang.Throwable,<init>,,NullPointerException,,,,,,,
JDT,46933,NullPointerException.java,java.lang.NullPointerException,<init>,,NullPointerException,,,,,,,
JDT,46933,ChangeTypeWizard.java,org.eclipse.jdt.internal.ui.refactoring.ChangeTypeWizard$ChangeTypeInputPage$ValidTypesTask,run,,NullPointerException,,,,,,,
JDT,46933,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,,NullPointerException,,,,,,,
JDT,46933,Synchronizer.java,org.eclipse.swt.widgets.Synchronizer,runAsyncMessages,,NullPointerException,,,,,,,
JDT,46933,Display.java,org.eclipse.swt.widgets.Display,runAsyncMessages,,NullPointerException,,,,,,,
JDT,46933,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
JDT,46933,Window.java,org.eclipse.jface.window.Window,runEventLoop,,NullPointerException,,,,,,,
JDT,46933,Window.java,org.eclipse.jface.window.Window,open,,NullPointerException,,,,,,,
JDT,46933,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,NullPointerException,,,,,,,
JDT,46933,ChangeTypeAction.java,org.eclipse.jdt.ui.actions.ChangeTypeAction,run,,NullPointerException,,,,,,,
JDT,46933,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,NullPointerException,,,,,,,
JDT,46933,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,NullPointerException,,,,,,,
JDT,46933,Action.java,org.eclipse.jface.action.Action,runWithEvent,,NullPointerException,,,,,,,
JDT,46933,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,NullPointerException,,,,,,,
JDT,46933,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$4,,NullPointerException,,,,,,,
JDT,46933,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$6,handleEvent,,NullPointerException,,,,,,,
JDT,46933,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
JDT,46933,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
JDT,46933,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,NullPointerException,,,,,,,
JDT,46933,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,,
JDT,46933,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,,
JDT,46933,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,46933,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,46933,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,NullPointerException,,,,,,,
JDT,46933,InternalBootLoader.java,org.eclipse.core.internal.boot.InternalBootLoader,run,,NullPointerException,,,,,,,
JDT,46933,BootLoader.java,org.eclipse.core.boot.BootLoader,run,,NullPointerException,,,,,,,
JDT,46933,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
JDT,46933,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,46933,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,46933,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,,
JDT,46933,Main.java,org.eclipse.core.launcher.Main,basicRun,,NullPointerException,,,,,,,
JDT,46933,Main.java,org.eclipse.core.launcher.Main,run,,NullPointerException,,,,,,,
JDT,46933,Main.java,org.eclipse.core.launcher.Main,main,,NullPointerException,,,,,,,
JDT,47062,ModalContext.java,org.eclipse.jface.operation.ModalContext,run,,NullPointerException,,,,,,,
JDT,47062,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,run,,NullPointerException,,,,,,,
JDT,47062,RefactoringWizard.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizard,createChange,,NullPointerException,,,,,,,
JDT,47062,RefactoringWizard.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizard,computeUserInputSuccessorPage,,NullPointerException,,,,,,,
JDT,47062,UserInputWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.UserInputWizardPage,getNextPage,,NullPointerException,,,,,,,
JDT,47062,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,previewPressed,,NullPointerException,,,,,,,
JDT,47062,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,access$3,,NullPointerException,,,,,,,
JDT,47062,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2$1,widgetSelected,,NullPointerException,,,,,,,
JDT,47062,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,,
JDT,47062,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
JDT,47062,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
JDT,47062,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,NullPointerException,,,,,,,
JDT,47062,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
JDT,47062,Window.java,org.eclipse.jface.window.Window,runEventLoop,,NullPointerException,,,,,,,
JDT,47062,Window.java,org.eclipse.jface.window.Window,open,,NullPointerException,,,,,,,
JDT,47062,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,NullPointerException,,,,,,,
JDT,47062,ModifyParametersAction.java,org.eclipse.jdt.ui.actions.ModifyParametersAction,startRefactoring,,NullPointerException,,,,,,,
JDT,47062,ModifyParametersAction.java,org.eclipse.jdt.ui.actions.ModifyParametersAction,run,,NullPointerException,,,,,,,
JDT,47062,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,NullPointerException,,,,,,,
JDT,47062,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,NullPointerException,,,,,,,
JDT,47062,Action.java,org.eclipse.jface.action.Action,runWithEvent,,NullPointerException,,,,,,,
JDT,47062,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,NullPointerException,,,,,,,
JDT,47062,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$4,,NullPointerException,,,,,,,
JDT,47062,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$6,handleEvent,,NullPointerException,,,,,,,
JDT,47062,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,,
JDT,47062,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,,
JDT,47062,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,47062,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,,
JDT,47062,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,NullPointerException,,,,,,,
JDT,47062,InternalBootLoader.java,org.eclipse.core.internal.boot.InternalBootLoader,run,,NullPointerException,,,,,,,
JDT,47062,BootLoader.java,org.eclipse.core.boot.BootLoader,run,,NullPointerException,,,,,,,
JDT,47062,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
JDT,47062,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
JDT,47062,Main.java,org.eclipse.core.launcher.Main,basicRun,,NullPointerException,,,,,,,
JDT,47062,Main.java,org.eclipse.core.launcher.Main,run,,NullPointerException,,,,,,,
JDT,47062,Main.java,org.eclipse.core.launcher.Main,main,,NullPointerException,,,,,,,
JDT,47062,ChangeSignatureRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureRefactoring,isRecursiveReference,,NullPointerException,,,,,,,
JDT,47062,ChangeSignatureRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureRefactoring,reshuffleElements,,NullPointerException,,,,,,,
JDT,47062,ChangeSignatureRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureRefactoring,updateReferenceNode,,NullPointerException,,,,,,,
JDT,47062,ChangeSignatureRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureRefactoring,updateMethodOccurrenceNode,,NullPointerException,,,,,,,
JDT,47062,ChangeSignatureRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureRefactoring,createChangeManager,,NullPointerException,,,,,,,
JDT,47062,ChangeSignatureRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ChangeSignatureRefactoring,checkInput,,NullPointerException,,,,,,,
JDT,47062,CheckConditionsOperation.java,org.eclipse.jdt.internal.ui.refactoring.CheckConditionsOperation,run,,NullPointerException,,,,,,,
JDT,47062,CreateChangeOperation.java,org.eclipse.jdt.internal.ui.refactoring.CreateChangeOperation,run,,NullPointerException,,,,,,,
JDT,47218,IndexManager.java,org.eclipse.jdt.internal.core.search.indexing.IndexManager,rebuildIndex,,NullPointerException,,,,,,,
JDT,47218,IndexManager.java,org.eclipse.jdt.internal.core.search.indexing.IndexManager,getIndex,,NullPointerException,,,,,,,
JDT,47218,IndexSelector.java,org.eclipse.jdt.internal.core.search.IndexSelector,getIndexes,,NullPointerException,,,,,,,
JDT,47218,PatternSearchJob.java,org.eclipse.jdt.internal.core.search.PatternSearchJob,execute,,NullPointerException,,,,,,,
JDT,47218,JobManager.java,org.eclipse.jdt.internal.core.search.processing.JobManager,performConcurrentJob,,NullPointerException,,,,,,,
JDT,47218,SearchEngine.java,org.eclipse.jdt.core.search.SearchEngine,searchAllTypeNames,,NullPointerException,,,,,,,
JDT,47218,AllTypesCache.java,org.eclipse.jdt.internal.corext.util.AllTypesCache,search,,NullPointerException,,,,,,,
JDT,47218,AllTypesCache.java,org.eclipse.jdt.internal.corext.util.AllTypesCache$TypeCacher,doSearchTypes,,NullPointerException,,,,,,,
JDT,47218,AllTypesCache.java,org.eclipse.jdt.internal.corext.util.AllTypesCache$TypeCacher,run,,NullPointerException,,,,,,,
JDT,47332,Throwable.java,java.lang.Throwable,<init>,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Assert.java,org.eclipse.jface.util.Assert$AssertionFailedException,<init>,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Assert.java,org.eclipse.jface.util.Assert,isNotNull,,Assert$AssertionFailedException,,,,,,,
JDT,47332,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,reveal,,Assert$AssertionFailedException,,,,,,,
JDT,47332,AddGetterSetterAction.java,org.eclipse.jdt.ui.actions.AddGetterSetterAction$GetterSetterTreeSelectionDialog,createDialogArea,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Dialog.java,org.eclipse.jface.dialogs.Dialog,createContents,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Window.java,org.eclipse.jface.window.Window,create,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Dialog.java,org.eclipse.jface.dialogs.Dialog,create,,Assert$AssertionFailedException,,,,,,,
JDT,47332,SelectionStatusDialog.java,org.eclipse.ui.dialogs.SelectionStatusDialog,create,,Assert$AssertionFailedException,,,,,,,
JDT,47332,CheckedTreeSelectionDialog.java,org.eclipse.ui.dialogs.CheckedTreeSelectionDialog,access$superCreate,,Assert$AssertionFailedException,,,,,,,
JDT,47332,CheckedTreeSelectionDialog.java,org.eclipse.ui.dialogs.CheckedTreeSelectionDialog,access$0,,Assert$AssertionFailedException,,,,,,,
JDT,47332,CheckedTreeSelectionDialog.java,org.eclipse.ui.dialogs.CheckedTreeSelectionDialog$1,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,BusyIndicator.java,org.eclipse.swt.custom.BusyIndicator,showWhile,,Assert$AssertionFailedException,,,,,,,
JDT,47332,CheckedTreeSelectionDialog.java,org.eclipse.ui.dialogs.CheckedTreeSelectionDialog,create,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Window.java,org.eclipse.jface.window.Window,open,,Assert$AssertionFailedException,,,,,,,
JDT,47332,CheckedTreeSelectionDialog.java,org.eclipse.ui.dialogs.CheckedTreeSelectionDialog,open,,Assert$AssertionFailedException,,,,,,,
JDT,47332,AddGetterSetterAction.java,org.eclipse.jdt.ui.actions.AddGetterSetterAction,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,Assert$AssertionFailedException,,,,,,,
JDT,47332,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Action.java,org.eclipse.jface.action.Action,runWithEvent,,Assert$AssertionFailedException,,,,,,,
JDT,47332,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,Assert$AssertionFailedException,,,,,,,
JDT,47332,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$4,,Assert$AssertionFailedException,,,,,,,
JDT,47332,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$6,handleEvent,,Assert$AssertionFailedException,,,,,,,
JDT,47332,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,Assert$AssertionFailedException,,,,,,,
JDT,47332,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,Assert$AssertionFailedException,,,,,,,
JDT,47332,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,InternalBootLoader.java,org.eclipse.core.internal.boot.InternalBootLoader,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,BootLoader.java,org.eclipse.core.boot.BootLoader,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,Assert$AssertionFailedException,,,,,,,
JDT,47332,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,Assert$AssertionFailedException,,,,,,,
JDT,47332,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Method.java,java.lang.reflect.Method,invoke,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Main.java,org.eclipse.core.launcher.Main,basicRun,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Main.java,org.eclipse.core.launcher.Main,run,,Assert$AssertionFailedException,,,,,,,
JDT,47332,Main.java,org.eclipse.core.launcher.Main,main,,Assert$AssertionFailedException,,,,,,,
JDT,47617,AbstractList.java,java.util.AbstractList$Itr,checkForComodification,,ConcurrentModificationException,,,,,,,
JDT,47617,AbstractList.java,java.util.AbstractList$Itr,next,,ConcurrentModificationException,,,,,,,
JDT,47617,CompilationUnitDocumentProvider2.java,org.eclipse.jdt.internal.ui.javaeditor.filebuffers.CompilationUnitDocumentProvider2$CompilationUnitAnnotationModel,endReporting,,ConcurrentModificationException,,,,,,,
JDT,47617,JavaModelManager.java,org.eclipse.jdt.internal.core.JavaModelManager$PerWorkingCopyInfo,endReporting,,ConcurrentModificationException,,,,,,,
JDT,47617,CompilationUnit.java,org.eclipse.jdt.internal.core.CompilationUnit,buildStructure,,ConcurrentModificationException,,,,,,,
JDT,47617,Openable.java,org.eclipse.jdt.internal.core.Openable,generateInfos,,ConcurrentModificationException,,,,,,,
JDT,47617,JavaElement.java,org.eclipse.jdt.internal.core.JavaElement,openWhenClosed,,ConcurrentModificationException,,,,,,,
JDT,47617,JavaElement.java,org.eclipse.jdt.internal.core.JavaElement,getElementInfo,,ConcurrentModificationException,,,,,,,
JDT,47617,Openable.java,org.eclipse.jdt.internal.core.Openable,getBuffer,,ConcurrentModificationException,,,,,,,
JDT,47617,CompilationUnit.java,org.eclipse.jdt.internal.core.CompilationUnit,getSource,,ConcurrentModificationException,,,,,,,
JDT,47617,AST.java,org.eclipse.jdt.core.dom.AST,parseCompilationUnit,,ConcurrentModificationException,,,,,,,
JDT,47617,SelectionListenerWithASTManager.java,org.eclipse.jdt.internal.ui.viewsupport.SelectionListenerWithASTManager$PartListenerGroup,computeAST,,ConcurrentModificationException,,,,,,,
JDT,47617,SelectionListenerWithASTManager.java,org.eclipse.jdt.internal.ui.viewsupport.SelectionListenerWithASTManager$PartListenerGroup,calculateASTandInform,,ConcurrentModificationException,,,,,,,
JDT,47617,SelectionListenerWithASTManager.java,org.eclipse.jdt.internal.ui.viewsupport.SelectionListenerWithASTManager$1,run,,ConcurrentModificationException,,,,,,,
JDT,47617,Worker.java,org.eclipse.core.internal.jobs.Worker,run,,ConcurrentModificationException,,,,,,,
JDT,47785,ModalContext.java,org.eclipse.jface.operation.ModalContext,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringWizard.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizard,createChange,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringWizard.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizard,computeUserInputSuccessorPage,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,UserInputWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.UserInputWizardPage,getNextPage,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceWizard.java,org.eclipse.jdt.internal.ui.refactoring.ExtractInterfaceWizard$ExtractInterfaceInputPage,getNextPage,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,previewPressed,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,access$3,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2$1,widgetSelected,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Window.java,org.eclipse.jface.window.Window,runEventLoop,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Window.java,org.eclipse.jface.window.Window,open,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,RefactoringStarter.java,org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter,activate,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceAction.java,org.eclipse.jdt.ui.actions.ExtractInterfaceAction,startRefactoring,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceAction.java,org.eclipse.jdt.ui.actions.ExtractInterfaceAction,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,dispatchRun,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,SelectionDispatchAction.java,org.eclipse.jdt.ui.actions.SelectionDispatchAction,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Action.java,org.eclipse.jface.action.Action,runWithEvent,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,handleWidgetSelection,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$4,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$6,handleEvent,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,InternalBootLoader.java,org.eclipse.core.internal.boot.InternalBootLoader,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,BootLoader.java,org.eclipse.core.boot.BootLoader,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Method.java,java.lang.reflect.Method,invoke,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Main.java,org.eclipse.core.launcher.Main,basicRun,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Main.java,org.eclipse.core.launcher.Main,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Main.java,org.eclipse.core.launcher.Main,main,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,String.java,java.lang.String,<init>,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Buffer.java,org.eclipse.jdt.internal.core.Buffer,getText,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ExtractInterfaceRefactoring,createInterfaceMethodDeclarationsSource,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ExtractInterfaceRefactoring,createInterfaceMemberDeclarationsSource,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ExtractInterfaceRefactoring,createInterfaceSource,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ExtractInterfaceRefactoring,createExtractedInterfaceCUSource,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ExtractInterfaceRefactoring,createChangeManager,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,ExtractInterfaceRefactoring.java,org.eclipse.jdt.internal.corext.refactoring.structure.ExtractInterfaceRefactoring,checkInput,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,CheckConditionsOperation.java,org.eclipse.jdt.internal.ui.refactoring.CheckConditionsOperation,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,CreateChangeOperation.java,org.eclipse.jdt.internal.ui.refactoring.CreateChangeOperation,run,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47785,DocumentAdapter2.java,org.eclipse.jdt.internal.ui.javaeditor.filebuffers.DocumentAdapter2,getText,,ArrayIndexOutOfBoundsException,,,,,,,
JDT,47822,ModalContext.java,org.eclipse.jface.operation.ModalContext,runInCurrentThread,,NullPointerException,,,,,,,
JDT,47822,ModalContext.java,org.eclipse.jface.operation.ModalContext,run,,NullPointerException,,,,,,,
JDT,47822,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,run,,NullPointerException,,,,,,,
JDT,47822,PerformRefactoringUtil.java,org.eclipse.jdt.internal.ui.refactoring.PerformRefactoringUtil,performRefactoring,,NullPointerException,,,,,,,
JDT,47822,RefactoringWizard.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizard,performFinish,,NullPointerException,,,,,,,
JDT,47822,UserInputWizardPage.java,org.eclipse.jdt.internal.ui.refactoring.UserInputWizardPage,performFinish,,NullPointerException,,,,,,,
JDT,47822,RefactoringWizardDialog2.java,org.eclipse.jdt.internal.ui.refactoring.RefactoringWizardDialog2,okPressed,,NullPointerException,,,,,,,
JDT,47822,Dialog.java,org.eclipse.jface.dialogs.Dialog,buttonPressed,,NullPointerException,,,,,,,
JDT,47822,Dialog.java,org.eclipse.jface.dialogs.Dialog$1,widgetSelected,,NullPointerException,,,,,,,
JDT,47822,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,,
JDT,47822,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
JDT,47822,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
JDT,47822,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,,NullPointerException,,,,,,,
JDT,47822,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
JDT,47822,Window.java,org.eclipse.jface.window.Window,runEventLoop,,NullPointerException,,,,,,,
JDT,47822,Window.java,org.eclipse.jface.window.Window,open,,NullPointerException,,,,,,,
