Project,BugID,Filename,Path,Method name,Path,Exception,Label,,Unique Exception,,Filename,,,Method name
Birt,267156,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem,access$2,org.eclipse.jface.action.ActionContributionItem,NullPointerException,,,,,,,,
Birt,267156,ActionContributionItem.java,org.eclipse.jface.action.ActionContributionItem$5,handleEvent,org.eclipse.jface.action.ActionContributionItem$5,NullPointerException,,,,,,,,
Birt,267156,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,org.eclipse.swt.widgets.EventTable,NullPointerException,,,,,,,,
Birt,267156,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,org.eclipse.swt.widgets.Widget,NullPointerException,,,,,,,,
Birt,267156,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,org.eclipse.swt.widgets.Display,NullPointerException,,,,,,,,
Birt,267156,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,org.eclipse.swt.widgets.Display,NullPointerException,,,,,,,,
Birt,267156,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,,,,
Birt,267156,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,,,,
Birt,267156,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,,,,
Birt,267156,Workbench.java,org.eclipse.ui.internal.Workbench$5,run,org.eclipse.ui.internal.Workbench$5,NullPointerException,,,,,,,,
Birt,267156,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,org.eclipse.core.databinding.observable.Realm,NullPointerException,,,,,,,,
Birt,267156,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,,,,
Birt,267156,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,org.eclipse.ui.PlatformUI,NullPointerException,,,,,,,,
Birt,267156,IDEApplication.java,org.eclipse.ui.internal.ide.application.IDEApplication,start,org.eclipse.ui.internal.ide.application.IDEApplication,NullPointerException,,,,,,,,
Birt,267156,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,org.eclipse.equinox.internal.app.EclipseAppHandle,NullPointerException,,,,,,,,
Birt,267156,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,NullPointerException,,,,,,,,
Birt,267156,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,NullPointerException,,,,,,,,
Birt,267156,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,NullPointerException,,,,,,,,
Birt,267156,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,NullPointerException,,,,,,,,
Birt,267156,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,NullPointerException,,,,,,,,
Birt,267156,Main.java,org.eclipse.equinox.launcher.Main,invokeFramework,org.eclipse.equinox.launcher.Main,NullPointerException,,,,,,,,
Birt,267156,Main.java,org.eclipse.equinox.launcher.Main,basicRun,org.eclipse.equinox.launcher.Main,NullPointerException,,,,,,,,
Birt,267156,Main.java,org.eclipse.equinox.launcher.Main,run,org.eclipse.equinox.launcher.Main,NullPointerException,,,,,,,,
Birt,267156,ReportDesignHandleAdapter.java,org.eclipse.birt.report.designer.core.model.ReportDesignHandleAdapter,getMasterPageSize,org.eclipse.birt.report.designer.core.model.ReportDesignHandleAdapter,NullPointerException,,,,,,,,
Birt,267156,ReportElementEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportElementEditPart,getMasterPageSize,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportElementEditPart,NullPointerException,,,,,,,,
Birt,267156,ReportDesignEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportDesignEditPart,refreshFigure,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportDesignEditPart,NullPointerException,,,,,,,,
Birt,267156,ReportElementEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportElementEditPart,refreshVisuals,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportElementEditPart,NullPointerException,,,,,,,,
Birt,267156,ReportElementEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportElementEditPart,propertyChange,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportElementEditPart,NullPointerException,,,,,,,,
Birt,267156,ReportDesignEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportDesignEditPart,propertyChange,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.ReportDesignEditPart,NullPointerException,,,,,,,,
Birt,267156,AbstractReportEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractReportEditPart,propertyChange,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractReportEditPart,NullPointerException,,,,,,,,
Birt,267156,AbstractReportEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractReportEditPart$2,runModelChange,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractReportEditPart$2,NullPointerException,,,,,,,,
Birt,267156,AbstractReportEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractReportEditPart$EditpartReportEventRunnable,run,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractReportEditPart$EditpartReportEventRunnable,NullPointerException,,,,,,,,
Birt,267156,AbstractModelEventProcessor.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractModelEventProcessor,postElementEvent,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.AbstractModelEventProcessor,NullPointerException,,,,,,,,
Birt,267156,GraphicsViewModelEventProcessor.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.GraphicsViewModelEventProcessor,postElementEvent,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.GraphicsViewModelEventProcessor,NullPointerException,,,,,,,,
Birt,267300,AxisFault.java,org.apache.axis.AxisFault,makeFault,org.apache.axis.AxisFault,NullPointerException,,,,,,,,
Birt,267300,BirtUtility.java,org.eclipse.birt.report.utility.BirtUtility,makeAxisFault,org.eclipse.birt.report.utility.BirtUtility,NullPointerException,,,,,,,,
Birt,267300,AbstractBaseActionHandler.java,org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler,execute,org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler,NullPointerException,,,,,,,,
Birt,267300,EngineFragment.java,org.eclipse.birt.report.presentation.aggregation.layout.EngineFragment,doService,org.eclipse.birt.report.presentation.aggregation.layout.EngineFragment,NullPointerException,,,,,,,,
Birt,267300,AbstractBaseFragment.java,org.eclipse.birt.report.presentation.aggregation.AbstractBaseFragment,service,org.eclipse.birt.report.presentation.aggregation.AbstractBaseFragment,NullPointerException,,,,,,,,
Birt,267300,BirtEngineServlet.java,org.eclipse.birt.report.servlet.BirtEngineServlet,__doGet,org.eclipse.birt.report.servlet.BirtEngineServlet,NullPointerException,,,,,,,,
Birt,267300,BaseReportEngineServlet.java,org.eclipse.birt.report.servlet.BaseReportEngineServlet,doGet,org.eclipse.birt.report.servlet.BaseReportEngineServlet,NullPointerException,,,,,,,,
Birt,267300,HttpServlet.java,javax.servlet.http.HttpServlet,service,javax.servlet.http.HttpServlet,NullPointerException,,,,,,,,
Birt,267300,AxisServletBase.java,org.apache.axis.transport.http.AxisServletBase,service,org.apache.axis.transport.http.AxisServletBase,NullPointerException,,,,,,,,
Birt,267300,BaseReportEngineServlet.java,org.eclipse.birt.report.servlet.BaseReportEngineServlet,service,org.eclipse.birt.report.servlet.BaseReportEngineServlet,NullPointerException,,,,,,,,
Birt,267300,ServletManager.java,org.eclipse.equinox.http.registry.internal.ServletManager$ServletWrapper,service,org.eclipse.equinox.http.registry.internal.ServletManager$ServletWrapper,NullPointerException,,,,,,,,
Birt,267300,ServletRegistration.java,org.eclipse.equinox.http.servlet.internal.ServletRegistration,handleRequest,org.eclipse.equinox.http.servlet.internal.ServletRegistration,NullPointerException,,,,,,,,
Birt,267300,ProxyServlet.java,org.eclipse.equinox.http.servlet.internal.ProxyServlet,processAlias,org.eclipse.equinox.http.servlet.internal.ProxyServlet,NullPointerException,,,,,,,,
Birt,267300,ProxyServlet.java,org.eclipse.equinox.http.servlet.internal.ProxyServlet,service,org.eclipse.equinox.http.servlet.internal.ProxyServlet,NullPointerException,,,,,,,,
Birt,267300,HttpServerManager.java,org.eclipse.equinox.http.jetty.internal.HttpServerManager$InternalHttpServiceServlet,service,org.eclipse.equinox.http.jetty.internal.HttpServerManager$InternalHttpServiceServlet,NullPointerException,,,,,,,,
Birt,267300,ServletHolder.java,org.mortbay.jetty.servlet.ServletHolder,handle,org.mortbay.jetty.servlet.ServletHolder,NullPointerException,,,,,,,,
Birt,267300,ServletHandler.java,org.mortbay.jetty.servlet.ServletHandler,handle,org.mortbay.jetty.servlet.ServletHandler,NullPointerException,,,,,,,,
Birt,267300,SessionHandler.java,org.mortbay.jetty.servlet.SessionHandler,handle,org.mortbay.jetty.servlet.SessionHandler,NullPointerException,,,,,,,,
Birt,267300,ContextHandler.java,org.mortbay.jetty.handler.ContextHandler,handle,org.mortbay.jetty.handler.ContextHandler,NullPointerException,,,,,,,,
Birt,267300,HandlerWrapper.java,org.mortbay.jetty.handler.HandlerWrapper,handle,org.mortbay.jetty.handler.HandlerWrapper,NullPointerException,,,,,,,,
Birt,267300,Server.java,org.mortbay.jetty.Server,handle,org.mortbay.jetty.Server,NullPointerException,,,,,,,,
Birt,267300,HttpConnection.java,org.mortbay.jetty.HttpConnection,handleRequest,org.mortbay.jetty.HttpConnection,NullPointerException,,,,,,,,
Birt,267300,HttpConnection.java,org.mortbay.jetty.HttpConnection$RequestHandler,headerComplete,org.mortbay.jetty.HttpConnection$RequestHandler,NullPointerException,,,,,,,,
Birt,267300,HttpParser.java,org.mortbay.jetty.HttpParser,parseNext,org.mortbay.jetty.HttpParser,NullPointerException,,,,,,,,
Birt,267300,HttpParser.java,org.mortbay.jetty.HttpParser,parseAvailable,org.mortbay.jetty.HttpParser,NullPointerException,,,,,,,,
Birt,267300,HttpConnection.java,org.mortbay.jetty.HttpConnection,handle,org.mortbay.jetty.HttpConnection,NullPointerException,,,,,,,,
Birt,267300,SelectChannelEndPoint.java,org.mortbay.io.nio.SelectChannelEndPoint,run,org.mortbay.io.nio.SelectChannelEndPoint,NullPointerException,,,,,,,,
Birt,267300,BoundedThreadPool.java,org.mortbay.thread.BoundedThreadPool$PoolThread,run,org.mortbay.thread.BoundedThreadPool$PoolThread,NullPointerException,,,,,,,,
Birt,267300,ReportEngineService.java,org.eclipse.birt.report.service.ReportEngineService,throwDummyException,org.eclipse.birt.report.service.ReportEngineService,NullPointerException,,,,,,,,
Birt,267300,ReportEngineService.java,org.eclipse.birt.report.service.ReportEngineService,runAndRenderReport,org.eclipse.birt.report.service.ReportEngineService,NullPointerException,,,,,,,,
Birt,267300,BirtViewerReportService.java,org.eclipse.birt.report.service.BirtViewerReportService,runAndRenderReport,org.eclipse.birt.report.service.BirtViewerReportService,NullPointerException,,,,,,,,
Birt,267300,BirtRunAndRenderActionHandler.java,org.eclipse.birt.report.service.actionhandler.BirtRunAndRenderActionHandler,__execute,org.eclipse.birt.report.service.actionhandler.BirtRunAndRenderActionHandler,NullPointerException,,,,,,,,
Birt,267300,RunAndRenderTask.java,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,doRun,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,NullPointerException,,,,,,,,
Birt,267300,RunAndRenderTask.java,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,run,org.eclipse.birt.report.engine.api.impl.RunAndRenderTask,NullPointerException,,,,,,,,
Birt,267300,LineArea.java,org.eclipse.birt.report.engine.nLayout.area.impl.LineArea,split,org.eclipse.birt.report.engine.nLayout.area.impl.LineArea,NullPointerException,,,,,,,,
Birt,267300,BlockContainerArea.java,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,_split,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,NullPointerException,,,,,,,,
Birt,267300,BlockContainerArea.java,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,split,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,NullPointerException,,,,,,,,
Birt,267300,RootArea.java,org.eclipse.birt.report.engine.nLayout.area.impl.RootArea,autoPageBreak,org.eclipse.birt.report.engine.nLayout.area.impl.RootArea,NullPointerException,,,,,,,,
Birt,267300,BlockContainerArea.java,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,autoPageBreak,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,NullPointerException,,,,,,,,
Birt,267300,BlockContainerArea.java,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,close,org.eclipse.birt.report.engine.nLayout.area.impl.BlockContainerArea,NullPointerException,,,,,,,,
Birt,267300,LayoutEngine.java,org.eclipse.birt.report.engine.nLayout.LayoutEngine,closeContainer,org.eclipse.birt.report.engine.nLayout.LayoutEngine,NullPointerException,,,,,,,,
Birt,267300,LayoutEngine.java,org.eclipse.birt.report.engine.nLayout.LayoutEngine,_endContainer,org.eclipse.birt.report.engine.nLayout.LayoutEngine,NullPointerException,,,,,,,,
Birt,267300,LayoutEngine.java,org.eclipse.birt.report.engine.nLayout.LayoutEngine,endContainer,org.eclipse.birt.report.engine.nLayout.LayoutEngine,NullPointerException,,,,,,,,
Birt,267300,ContentEmitterUtil.java,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor,visitContainer,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor,NullPointerException,,,,,,,,
Birt,267300,ContainerContent.java,org.eclipse.birt.report.engine.content.impl.ContainerContent,accept,org.eclipse.birt.report.engine.content.impl.ContainerContent,NullPointerException,,,,,,,,
Birt,267300,ContentEmitterUtil.java,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor,visit,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil$EndContentVisitor,NullPointerException,,,,,,,,
Birt,267300,ContentEmitterUtil.java,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil,endContent,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil,NullPointerException,,,,,,,,
Birt,267300,LayoutEngine.java,org.eclipse.birt.report.engine.nLayout.LayoutEngine,visitContent,org.eclipse.birt.report.engine.nLayout.LayoutEngine,NullPointerException,,,,,,,,
Birt,267300,LayoutEngine.java,org.eclipse.birt.report.engine.nLayout.LayoutEngine,startForeign,org.eclipse.birt.report.engine.nLayout.LayoutEngine,NullPointerException,,,,,,,,
Birt,267300,CompositeContentEmitter.java,org.eclipse.birt.report.engine.emitter.CompositeContentEmitter,startForeign,org.eclipse.birt.report.engine.emitter.CompositeContentEmitter,NullPointerException,,,,,,,,
Birt,267300,ContentEmitterUtil.java,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil,startContent,org.eclipse.birt.report.engine.emitter.ContentEmitterUtil,NullPointerException,,,,,,,,
Birt,267300,HTMLPageBuffer.java,org.eclipse.birt.report.engine.layout.html.buffer.HTMLPageBuffer,startContent,org.eclipse.birt.report.engine.layout.html.buffer.HTMLPageBuffer,NullPointerException,,,,,,,,
Birt,267300,TableBreakBuffer.java,org.eclipse.birt.report.engine.layout.html.buffer.TableBreakBuffer,startContent,org.eclipse.birt.report.engine.layout.html.buffer.TableBreakBuffer,NullPointerException,,,,,,,,
Birt,267300,HTMLLeafItemLM.java,org.eclipse.birt.report.engine.layout.html.HTMLLeafItemLM,start,org.eclipse.birt.report.engine.layout.html.HTMLLeafItemLM,NullPointerException,,,,,,,,
Birt,267300,HTMLAbstractLM.java,org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM,layout,org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM,NullPointerException,,,,,,,,
Birt,267300,HTMLBlockStackingLM.java,org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM,layoutNodes,org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM,NullPointerException,,,,,,,,
Birt,267300,HTMLPageLM.java,org.eclipse.birt.report.engine.layout.html.HTMLPageLM,layout,org.eclipse.birt.report.engine.layout.html.HTMLPageLM,NullPointerException,,,,,,,,
Birt,267300,HTMLReportLayoutEngine.java,org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine,layout,org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine,NullPointerException,,,,,,,,
Birt,267563,GUIException.java,org.eclipse.birt.report.designer.core.runtime.GUIException,createGUIException,org.eclipse.birt.report.designer.core.runtime.GUIException,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ExceptionHandler.java,org.eclipse.birt.report.designer.internal.ui.util.ExceptionHandler,handle,org.eclipse.birt.report.designer.internal.ui.util.ExceptionHandler,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,IDEFileReportProvider.java,org.eclipse.birt.report.designer.internal.ui.ide.adapters.IDEFileReportProvider,saveFile,org.eclipse.birt.report.designer.internal.ui.ide.adapters.IDEFileReportProvider,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,IDEFileReportProvider.java,org.eclipse.birt.report.designer.internal.ui.ide.adapters.IDEFileReportProvider,saveReport,org.eclipse.birt.report.designer.internal.ui.ide.adapters.IDEFileReportProvider,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ReportEditorWithPalette.java,org.eclipse.birt.report.designer.internal.ui.editors.layout.ReportEditorWithPalette,doSave,org.eclipse.birt.report.designer.internal.ui.editors.layout.ReportEditorWithPalette,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,MultiPageReportEditor.java,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,doSave,org.eclipse.birt.report.designer.ui.editors.MultiPageReportEditor,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,IDEMultiPageReportEditor.java,org.eclipse.birt.report.designer.ui.editors.IDEMultiPageReportEditor,doSave,org.eclipse.birt.report.designer.ui.editors.IDEMultiPageReportEditor,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ReportEditorProxy.java,org.eclipse.birt.report.designer.ui.editors.ReportEditorProxy,doSave,org.eclipse.birt.report.designer.ui.editors.ReportEditorProxy,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,SaveableHelper.java,org.eclipse.ui.internal.SaveableHelper$1,run,org.eclipse.ui.internal.SaveableHelper$1,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ModalContext.java,org.eclipse.jface.operation.ModalContext,runInCurrentThread,org.eclipse.jface.operation.ModalContext,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ModalContext.java,org.eclipse.jface.operation.ModalContext,run,org.eclipse.jface.operation.ModalContext,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ApplicationWindow.java,org.eclipse.jface.window.ApplicationWindow$1,run,org.eclipse.jface.window.ApplicationWindow$1,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,BusyIndicator.java,org.eclipse.swt.custom.BusyIndicator,showWhile,org.eclipse.swt.custom.BusyIndicator,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchWindow.java,org.eclipse.ui.internal.WorkbenchWindow,run,org.eclipse.ui.internal.WorkbenchWindow,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,SaveableHelper.java,org.eclipse.ui.internal.SaveableHelper,runProgressMonitorOperation,org.eclipse.ui.internal.SaveableHelper,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,SaveableHelper.java,org.eclipse.ui.internal.SaveableHelper,savePart,org.eclipse.ui.internal.SaveableHelper,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,EditorManager.java,org.eclipse.ui.internal.EditorManager,savePart,org.eclipse.ui.internal.EditorManager,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchPage.java,org.eclipse.ui.internal.WorkbenchPage,savePart,org.eclipse.ui.internal.WorkbenchPage,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchPage.java,org.eclipse.ui.internal.WorkbenchPage,saveEditor,org.eclipse.ui.internal.WorkbenchPage,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,SaveAction.java,org.eclipse.ui.internal.SaveAction,run,org.eclipse.ui.internal.SaveAction,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Action.java,org.eclipse.jface.action.Action,runWithEvent,org.eclipse.jface.action.Action,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ActionHandler.java,org.eclipse.jface.commands.ActionHandler,execute,org.eclipse.jface.commands.ActionHandler,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Command.java,org.eclipse.core.commands.Command,executeWithChecks,org.eclipse.core.commands.Command,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,ParameterizedCommand.java,org.eclipse.core.commands.ParameterizedCommand,executeWithChecks,org.eclipse.core.commands.ParameterizedCommand,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,HandlerService.java,org.eclipse.ui.internal.handlers.HandlerService,executeCommand,org.eclipse.ui.internal.handlers.HandlerService,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,executeCommand,org.eclipse.ui.internal.keys.WorkbenchKeyboard,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,press,org.eclipse.ui.internal.keys.WorkbenchKeyboard,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,processKeyEvent,org.eclipse.ui.internal.keys.WorkbenchKeyboard,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,filterKeySequenceBindings,org.eclipse.ui.internal.keys.WorkbenchKeyboard,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard,access$3,org.eclipse.ui.internal.keys.WorkbenchKeyboard,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,WorkbenchKeyboard.java,org.eclipse.ui.internal.keys.WorkbenchKeyboard$KeyDownFilter,handleEvent,org.eclipse.ui.internal.keys.WorkbenchKeyboard$KeyDownFilter,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,org.eclipse.swt.widgets.EventTable,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Display.java,org.eclipse.swt.widgets.Display,filterEvent,org.eclipse.swt.widgets.Display,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,org.eclipse.swt.widgets.Widget,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Widget.java,org.eclipse.swt.widgets.Widget,sendKeyEvent,org.eclipse.swt.widgets.Widget,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Widget.java,org.eclipse.swt.widgets.Widget,wmChar,org.eclipse.swt.widgets.Widget,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Control.java,org.eclipse.swt.widgets.Control,WM_CHAR,org.eclipse.swt.widgets.Control,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Tree.java,org.eclipse.swt.widgets.Tree,WM_CHAR,org.eclipse.swt.widgets.Tree,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Control.java,org.eclipse.swt.widgets.Control,windowProc,org.eclipse.swt.widgets.Control,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Tree.java,org.eclipse.swt.widgets.Tree,windowProc,org.eclipse.swt.widgets.Tree,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Display.java,org.eclipse.swt.widgets.Display,windowProc,org.eclipse.swt.widgets.Display,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Native Method,org.eclipse.swt.internal.win32.OS,DispatchMessageW,org.eclipse.swt.internal.win32.OS,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,OS.java,org.eclipse.swt.internal.win32.OS,DispatchMessage,org.eclipse.swt.internal.win32.OS,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,org.eclipse.swt.widgets.Display,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,org.eclipse.ui.internal.Workbench,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,org.eclipse.ui.internal.Workbench,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,org.eclipse.ui.internal.Workbench,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Workbench.java,org.eclipse.ui.internal.Workbench$5,run,org.eclipse.ui.internal.Workbench$5,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,org.eclipse.core.databinding.observable.Realm,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,org.eclipse.ui.PlatformUI,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,IDEApplication.java,org.eclipse.ui.internal.ide.application.IDEApplication,start,org.eclipse.ui.internal.ide.application.IDEApplication,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,org.eclipse.equinox.internal.app.EclipseAppHandle,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,ArrayIndexOutOfBoundsException,,,,,,,,
Birt,267563,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,ArrayIndexOutOfBoundsException,,,,,,,,
