Project,BugID,Filename,Path,Method name,,Exception,Label,,,Unique Exception,Unique Filename,Method name
Eclipse_Platform_UI,174806,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,ClassCastException,,,,,,kEventWindowClose
Eclipse_Platform_UI,174806,Method.java,java.lang.reflect.Method,invoke,,ClassCastException,,,,,,start
Eclipse_Platform_UI,174806,Main.java,org.eclipse.core.launcher.Main,invokeFramework,,ClassCastException,,,,,,getterCalled
Eclipse_Platform_UI,174806,Main.java,org.eclipse.core.launcher.Main,basicRun,,ClassCastException,,,,,,getterCalled
Eclipse_Platform_UI,174806,Main.java,org.eclipse.core.launcher.Main,run,,ClassCastException,,,,,,clear
Eclipse_Platform_UI,174806,Main.java,org.eclipse.core.launcher.Main,main,,ClassCastException,,,,,,dispose
Eclipse_Platform_UI,175181,NavigatorSaveablesService.java,org.eclipse.ui.internal.navigator.NavigatorSaveablesService,computeSaveables,,NullPointerException,,,,,,dispose
Eclipse_Platform_UI,175181,NavigatorSaveablesService.java,org.eclipse.ui.internal.navigator.NavigatorSaveablesService,recomputeSaveablesAndNotify,,NullPointerException,,,,,,getterCalled
Eclipse_Platform_UI,175181,NavigatorSaveablesService.java,org.eclipse.ui.internal.navigator.NavigatorSaveablesService,handleBundleStopped,,NullPointerException,,,,,,hashCode
Eclipse_Platform_UI,175181,NavigatorSaveablesService.java,org.eclipse.ui.internal.navigator.NavigatorSaveablesService,bundleChanged,,NullPointerException,,,,,,removeEntryForKey
Eclipse_Platform_UI,175181,NavigatorPlugin.java,org.eclipse.ui.internal.navigator.NavigatorPlugin$1,bundleChanged,,NullPointerException,,,,,,remove
Eclipse_Platform_UI,175181,BundleContextImpl.java,org.eclipse.osgi.framework.internal.core.BundleContextImpl,dispatchEvent,,NullPointerException,,,,,,dispose
Eclipse_Platform_UI,175181,EventManager.java,org.eclipse.osgi.framework.eventmgr.EventManager,dispatchEvent,,NullPointerException,,,,,,access$0
Eclipse_Platform_UI,175181,EventManager.java,org.eclipse.osgi.framework.eventmgr.EventManager$EventThread,run,,NullPointerException,,,,,,inputChanged
Eclipse_Platform_UI,175181,NavigatorSaveablesService.java,org.eclipse.ui.internal.navigator.NavigatorSaveablesService,handleBundleStarted,,NullPointerException,,,,,,inputChanged
Eclipse_Platform_UI,175192,SWT.java,org.eclipse.swt.SWT,error,,IllegalArgumentException,,,,,,handleDispose
Eclipse_Platform_UI,175192,Synchronizer.java,org.eclipse.swt.widgets.Synchronizer,runAsyncMessages,,IllegalArgumentException,,,,,,handleDispose
Eclipse_Platform_UI,175192,Display.java,org.eclipse.swt.widgets.Display,runAsyncMessages,,IllegalArgumentException,,,,,,widgetDisposed
Eclipse_Platform_UI,175192,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,IllegalArgumentException,,,,,,createToolBar
Eclipse_Platform_UI,175192,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,IllegalArgumentException,,,,,,createWidget
Eclipse_Platform_UI,175192,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,IllegalArgumentException,,,,,,createGui
Eclipse_Platform_UI,175192,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,,IllegalArgumentException,,,,,,notifyChanged
Eclipse_Platform_UI,175192,Workbench.java,org.eclipse.ui.internal.Workbench$4,run,,IllegalArgumentException,,,,,,eNotify
Eclipse_Platform_UI,175192,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,,IllegalArgumentException,,,,,,setVisible
Eclipse_Platform_UI,175192,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,IllegalArgumentException,,,,,,schedule
Eclipse_Platform_UI,175192,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,IllegalArgumentException,,,,,,schedule
Eclipse_Platform_UI,175192,IDEApplication.java,org.eclipse.ui.internal.ide.application.IDEApplication,start,,IllegalArgumentException,,,,,,doHandleInvalid
Eclipse_Platform_UI,175192,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,,IllegalArgumentException,,,,,,handleInvalid
Eclipse_Platform_UI,175192,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,,IllegalArgumentException,,,,,,invalidate
Eclipse_Platform_UI,175192,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,,IllegalArgumentException,,,,,,set
Eclipse_Platform_UI,175192,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,IllegalArgumentException,,,,,,activate
Eclipse_Platform_UI,175192,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,IllegalArgumentException,,,,,,handleEvent
Eclipse_Platform_UI,175192,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,IllegalArgumentException,,,,,,setFocus
Eclipse_Platform_UI,175192,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,IllegalArgumentException,,,,,,onTextShellDispose
Eclipse_Platform_UI,175192,Method.java,java.lang.reflect.Method,invoke,,IllegalArgumentException,,,,,,widgetDisposed
Eclipse_Platform_UI,175192,Main.java,org.eclipse.equinox.launcher.Main,invokeFramework,,IllegalArgumentException,,,,,,notifyChanged
Eclipse_Platform_UI,175192,Main.java,org.eclipse.equinox.launcher.Main,basicRun,,IllegalArgumentException,,,,,,dispatchNotification
Eclipse_Platform_UI,175192,Main.java,org.eclipse.equinox.launcher.Main,run,,IllegalArgumentException,,,,,,addUnique
Eclipse_Platform_UI,175192,Main.java,org.eclipse.equinox.launcher.Main,main,,IllegalArgumentException,,,,,,add
Eclipse_Platform_UI,175192,TreeItem.java,org.eclipse.swt.widgets.TreeItem,findPrevious,,IllegalArgumentException,,,,,,testOpenAndCloseSaveNotNeeded
Eclipse_Platform_UI,175192,TreeItem.java,org.eclipse.swt.widgets.TreeItem,<init>,,IllegalArgumentException,,,,,,openPart
Eclipse_Platform_UI,175192,TreeViewer.java,org.eclipse.jface.viewers.TreeViewer,createNewRowPart,,IllegalArgumentException,,,,,,testOpenAndClose
Eclipse_Platform_UI,175192,TreeViewer.java,org.eclipse.jface.viewers.TreeViewer,newItem,,IllegalArgumentException,,,,,,processKey
Eclipse_Platform_UI,175192,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,createTreeItem,,IllegalArgumentException,,,,,,keyPressed
Eclipse_Platform_UI,175192,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,insert,,IllegalArgumentException,,,,,,WM_CHAR
Eclipse_Platform_UI,175192,InternalTreeModelViewer.java,org.eclipse.debug.internal.ui.viewers.model.InternalTreeModelViewer,insert,,IllegalArgumentException,,,,,,childAdded
Eclipse_Platform_UI,175192,ChildrenUpdate.java,org.eclipse.debug.internal.ui.viewers.model.ChildrenUpdate,performUpdate,,IllegalArgumentException,,,,,,notifyChanged
Eclipse_Platform_UI,175192,ViewerUpdateMonitor.java,org.eclipse.debug.internal.ui.viewers.model.ViewerUpdateMonitor$1,runInUIThread,,IllegalArgumentException,,,,,,setActiveChild
Eclipse_Platform_UI,175192,UIJob.java,org.eclipse.ui.progress.UIJob$1,run,,IllegalArgumentException,,,,,,postProcess
Eclipse_Platform_UI,175192,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,,IllegalArgumentException,,,,,,postProcess
Eclipse_Platform_UI,175261,CommandService.java,org.eclipse.ui.internal.commands.CommandService,refreshElements,,NullPointerException,,,,,,processContents
Eclipse_Platform_UI,175261,HandlerAuthority.java,org.eclipse.ui.internal.handlers.HandlerAuthority,updateCommand,,NullPointerException,,,,,,run
Eclipse_Platform_UI,175261,HandlerAuthority.java,org.eclipse.ui.internal.handlers.HandlerAuthority,deactivateHandler,,NullPointerException,,,,,,testCreateView
Eclipse_Platform_UI,175261,HandlerService.java,org.eclipse.ui.internal.handlers.HandlerService,deactivateHandler,,NullPointerException,,,,,,testContextChildren
Eclipse_Platform_UI,175261,HandlerService.java,org.eclipse.ui.internal.handlers.HandlerService,deactivateHandlers,,NullPointerException,,,,,,run
Eclipse_Platform_UI,175261,HandlerPersistence.java,org.eclipse.ui.internal.handlers.HandlerPersistence,clearActivations,,NullPointerException,,,,,,switchTheme
Eclipse_Platform_UI,175261,HandlerPersistence.java,org.eclipse.ui.internal.handlers.HandlerPersistence,dispose,,NullPointerException,,,,,,execute
Eclipse_Platform_UI,175261,HandlerService.java,org.eclipse.ui.internal.handlers.HandlerService,dispose,,NullPointerException,,,,,,testTwoContexts
Eclipse_Platform_UI,175261,ServiceLocator.java,org.eclipse.ui.internal.services.ServiceLocator,dispose,,NullPointerException,,,,,,testTwoContextsBottom
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,shutdown,,NullPointerException,,,,,,writeInstalledIUs
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,busyClose,,NullPointerException,,,,,,write
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,access$15,,NullPointerException,,,,,,appendExtensions
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench$22,run,,NullPointerException,,,,,,getSystemSummary
Eclipse_Platform_UI,175261,BusyIndicator.java,org.eclipse.swt.custom.BusyIndicator,showWhile,,NullPointerException,,,,,,run
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,close,,NullPointerException,,,,,,createControl
Eclipse_Platform_UI,175261,WorkbenchWindow.java,org.eclipse.ui.internal.WorkbenchWindow,busyClose,,NullPointerException,,,,,,tabSelected
Eclipse_Platform_UI,175261,WorkbenchWindow.java,org.eclipse.ui.internal.WorkbenchWindow,access$0,,NullPointerException,,,,,,access$1
Eclipse_Platform_UI,175261,WorkbenchWindow.java,org.eclipse.ui.internal.WorkbenchWindow$2,run,,NullPointerException,,,,,,widgetSelected
Eclipse_Platform_UI,175261,WorkbenchWindow.java,org.eclipse.ui.internal.WorkbenchWindow,close,,NullPointerException,,,,,,checkResults
Eclipse_Platform_UI,175261,Window.java,org.eclipse.jface.window.Window,handleShellCloseEvent,,NullPointerException,,,,,,run
Eclipse_Platform_UI,175261,Window.java,org.eclipse.jface.window.Window$3,shellClosed,,NullPointerException,,,,,,createModel
Eclipse_Platform_UI,175261,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,testSashWeights
Eclipse_Platform_UI,175261,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,childRemoved
Eclipse_Platform_UI,175261,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,notifyChanged
Eclipse_Platform_UI,175261,Shell.java,org.eclipse.swt.widgets.Shell,closeWidget,,NullPointerException,,,,,,close
Eclipse_Platform_UI,175261,Shell.java,org.eclipse.swt.widgets.Shell,gtk_delete_event,,NullPointerException,,,,,,setControl
Eclipse_Platform_UI,175261,Widget.java,org.eclipse.swt.widgets.Widget,windowProc,,NullPointerException,,,,,,internalChildAdded
Eclipse_Platform_UI,175261,Control.java,org.eclipse.swt.widgets.Control,windowProc,,NullPointerException,,,,,,childAdded
Eclipse_Platform_UI,175261,Display.java,org.eclipse.swt.widgets.Display,windowProc,,NullPointerException,,,,,,notifyChanged
Eclipse_Platform_UI,175261,Native Method,org.eclipse.swt.internal.gtk.OS,_gtk_main_do_event,,NullPointerException,,,,,,run
Eclipse_Platform_UI,175261,OS.java,org.eclipse.swt.internal.gtk.OS,gtk_main_do_event,,NullPointerException,,,,,,execute
Eclipse_Platform_UI,175261,Display.java,org.eclipse.swt.widgets.Display,eventProc,,NullPointerException,,,,,,createMenu
Eclipse_Platform_UI,175261,Native Method,org.eclipse.swt.internal.gtk.OS,_g_main_context_iteration,,NullPointerException,,,,,,showMenu
Eclipse_Platform_UI,175261,OS.java,org.eclipse.swt.internal.gtk.OS,g_main_context_iteration,,NullPointerException,,,,,,widgetSelected
Eclipse_Platform_UI,175261,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,setParent
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,locallyHide
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,childRemoved
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,,NullPointerException,,,,,,childRemoved
Eclipse_Platform_UI,175261,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,,NullPointerException,,,,,,removeGui
Eclipse_Platform_UI,175261,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,notifyChanged
Eclipse_Platform_UI,175261,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,getValue
Eclipse_Platform_UI,175261,IDEApplication.java,org.eclipse.ui.internal.ide.application.IDEApplication,start,,NullPointerException,,,,,,close
Eclipse_Platform_UI,175261,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,,NullPointerException,,,,,,onMouse
Eclipse_Platform_UI,175261,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,,NullPointerException,,,,,,handleEvent
Eclipse_Platform_UI,175261,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,,NullPointerException,,,,,,setControl
Eclipse_Platform_UI,175261,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,NullPointerException,,,,,,notifyChanged
Eclipse_Platform_UI,175261,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,dispatch
Eclipse_Platform_UI,175261,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,drop
Eclipse_Platform_UI,175261,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,outlineView_acceptDrop_item_childIndex
Eclipse_Platform_UI,175261,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,dropTargetProc
Eclipse_Platform_UI,175261,Main.java,org.eclipse.equinox.launcher.Main,invokeFramework,,NullPointerException,,,,,,objc_msgSendSuper
Eclipse_Platform_UI,175261,Main.java,org.eclipse.equinox.launcher.Main,basicRun,,NullPointerException,,,,,,callSuper
Eclipse_Platform_UI,175261,Main.java,org.eclipse.equinox.launcher.Main,run,,NullPointerException,,,,,,performDragOperation
Eclipse_Platform_UI,175261,Main.java,org.eclipse.equinox.launcher.Main,main,,NullPointerException,,,,,,callSuper
Eclipse_Platform_UI,176441,MarkerAdapter.java,org.eclipse.ui.views.markers.internal.MarkerAdapter,buildAllMarkers,,NullPointerException,,,,,,mouseDown
Eclipse_Platform_UI,176441,MarkerView.java,org.eclipse.ui.views.markers.internal.MarkerView,updateForContentsRefresh,,NullPointerException,,,,,,mouseDown
Eclipse_Platform_UI,176441,MarkerView.java,org.eclipse.ui.views.markers.internal.MarkerView$MarkerProcessJob,run,,NullPointerException,,,,,,mouseDown
Eclipse_Platform_UI,176441,Worker.java,org.eclipse.core.internal.jobs.Worker,run,,NullPointerException,,,,,,windowSendEvent
Eclipse_Platform_UI,177116,PopupMenuExtender.java,org.eclipse.ui.internal.PopupMenuExtender,dispose,,NullPointerException,,,,,,windowSendEvent
Eclipse_Platform_UI,177116,SplitPageHTMLEditor.java,tk.eclipse.plugin.htmleditor.editors.SplitPageHTMLEditor$SplitEditorSite,dispose,,NullPointerException,,,,,,applicationSendEvent
Eclipse_Platform_UI,177116,HTMLEditor.java,tk.eclipse.plugin.htmleditor.editors.HTMLEditor,dispose,,NullPointerException,,,,,,applicationProc
Eclipse_Platform_UI,177116,WorkbenchPartReference.java,org.eclipse.ui.internal.WorkbenchPartReference,doDisposePart,,NullPointerException,,,,,,objc_msgSend
Eclipse_Platform_UI,177116,EditorReference.java,org.eclipse.ui.internal.EditorReference,doDisposePart,,NullPointerException,,,,,,sendEvent
Eclipse_Platform_UI,177116,WorkbenchPartReference.java,org.eclipse.ui.internal.WorkbenchPartReference,dispose,,NullPointerException,,,,,,fail
Eclipse_Platform_UI,177264,Assert.java,junit.framework.Assert,fail,,AssertionFailedError,,,,,,checkChars
Eclipse_Platform_UI,177264,Assert.java,junit.framework.Assert,assertTrue,,AssertionFailedError,,,,,,parseHierarchical
Eclipse_Platform_UI,177264,Assert.java,junit.framework.Assert,assertFalse,,AssertionFailedError,,,,,,toURI
Eclipse_Platform_UI,177264,AbstractBindSupportFactoryTest.java,org.eclipse.jface.internal.databinding.provisional.factories.AbstractBindSupportFactoryTest,assertErrorsFound,,AssertionFailedError,,,,,,<init>
Eclipse_Platform_UI,177264,DefaultBindSupportFactoryBooleanPrimitiveTest.java,org.eclipse.jface.internal.databinding.provisional.factories.DefaultBindSupportFactoryBooleanPrimitiveTest,testStringToBooleanPrimitiveConverter,,AssertionFailedError,,,,,,testKeepProperty
Eclipse_Platform_UI,177264,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,AssertionFailedError,,,,,,matches
Eclipse_Platform_UI,177264,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,AssertionFailedError,,,,,,match
Eclipse_Platform_UI,177264,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,AssertionFailedError,,,,,,filterExcludes
Eclipse_Platform_UI,177264,Method.java,java.lang.reflect.Method,invoke,,AssertionFailedError,,,,,,filter
Eclipse_Platform_UI,177264,TestCase.java,junit.framework.TestCase,runTest,,AssertionFailedError,,,,,,filterChildren
Eclipse_Platform_UI,177264,TestCase.java,junit.framework.TestCase,runBare,,AssertionFailedError,,,,,,getLocalList
Eclipse_Platform_UI,177264,TestResult.java,junit.framework.TestResult$1,protect,,AssertionFailedError,,,,,,addChildren
Eclipse_Platform_UI,177264,TestResult.java,junit.framework.TestResult,runProtected,,AssertionFailedError,,,,,,addNodeChildrenToQueue
Eclipse_Platform_UI,177264,TestResult.java,junit.framework.TestResult,run,,AssertionFailedError,,,,,,accept
Eclipse_Platform_UI,177264,TestCase.java,junit.framework.TestCase,run,,AssertionFailedError,,,,,,refreshResource
Eclipse_Platform_UI,177264,TestSuite.java,junit.framework.TestSuite,runTest,,AssertionFailedError,,,,,,refresh
Eclipse_Platform_UI,177264,TestSuite.java,junit.framework.TestSuite,run,,AssertionFailedError,,,,,,runInWorkspace
Eclipse_Platform_UI,177264,JUnit3TestReference.java,org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference,run,,AssertionFailedError,,,,,,run
Eclipse_Platform_UI,177264,TestExecution.java,org.eclipse.jdt.internal.junit.runner.TestExecution,run,,AssertionFailedError,,,,,,<init>
Eclipse_Platform_UI,177264,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,,AssertionFailedError,,,,,,lookup
Eclipse_Platform_UI,177264,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,,AssertionFailedError,,,,,,internalGet
Eclipse_Platform_UI,177264,RemotePluginTestRunner.java,org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner,main,,AssertionFailedError,,,,,,get
Eclipse_Platform_UI,177264,CoreTestApplication.java,org.eclipse.pde.internal.junit.runtime.CoreTestApplication,run,,AssertionFailedError,,,,,,processInvoke
Eclipse_Platform_UI,177264,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,,AssertionFailedError,,,,,,invoke
Eclipse_Platform_UI,177264,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,,AssertionFailedError,,,,,,invoke
Eclipse_Platform_UI,177264,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,,AssertionFailedError,,,,,,executeHandler
Eclipse_Platform_UI,177264,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,AssertionFailedError,,,,,,testMethodInfo
Eclipse_Platform_UI,177264,Main.java,org.eclipse.core.launcher.Main,invokeFramework,,AssertionFailedError,,,,,,testBug288765
Eclipse_Platform_UI,177264,Main.java,org.eclipse.core.launcher.Main,basicRun,,AssertionFailedError,,,,,,setText
Eclipse_Platform_UI,177264,Main.java,org.eclipse.core.launcher.Main,run,,AssertionFailedError,,,,,,createEntry
Eclipse_Platform_UI,177264,Main.java,org.eclipse.core.launcher.Main,main,,AssertionFailedError,,,,,,createToolTipContentArea
Eclipse_Platform_UI,178173,PopupMenuExtender.java,org.eclipse.ui.internal.PopupMenuExtender,menuAboutToShow,,NullPointerException,,,,,,toolTipShow
Eclipse_Platform_UI,178173,MenuManager.java,org.eclipse.jface.action.MenuManager,fireAboutToShow,,NullPointerException,,,,,,toolTipOpen
Eclipse_Platform_UI,178173,MenuManager.java,org.eclipse.jface.action.MenuManager,handleAboutToShow,,NullPointerException,,,,,,toolTipCreate
Eclipse_Platform_UI,178173,MenuManager.java,org.eclipse.jface.action.MenuManager,access$1,,NullPointerException,,,,,,access$2
Eclipse_Platform_UI,178173,MenuManager.java,org.eclipse.jface.action.MenuManager$2,menuShown,,NullPointerException,,,,,,handleEvent
Eclipse_Platform_UI,178173,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,editActionSets
Eclipse_Platform_UI,178173,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,execute
Eclipse_Platform_UI,178173,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,testList2
Eclipse_Platform_UI,178173,Control.java,org.eclipse.swt.widgets.Control,WM_INITMENUPOPUP,,NullPointerException,,,,,,put
Eclipse_Platform_UI,178173,Control.java,org.eclipse.swt.widgets.Control,windowProc,,NullPointerException,,,,,,constructEvent
Eclipse_Platform_UI,178173,Decorations.java,org.eclipse.swt.widgets.Decorations,windowProc,,NullPointerException,,,,,,post
Eclipse_Platform_UI,178173,Shell.java,org.eclipse.swt.widgets.Shell,windowProc,,NullPointerException,,,,,,selectionChanged
Eclipse_Platform_UI,178173,Display.java,org.eclipse.swt.widgets.Display,windowProc,,NullPointerException,,,,,,remove
Eclipse_Platform_UI,178173,Native Method,org.eclipse.swt.internal.win32.OS,TrackPopupMenu,,NullPointerException,,,,,,remove
Eclipse_Platform_UI,178173,Menu.java,org.eclipse.swt.widgets.Menu,_setVisible,,NullPointerException,,,,,,remove
Eclipse_Platform_UI,178173,Display.java,org.eclipse.swt.widgets.Display,runPopups,,NullPointerException,,,,,,handleRemove
Eclipse_Platform_UI,178173,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,accept
Eclipse_Platform_UI,178173,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,handleListChange
Eclipse_Platform_UI,178173,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,dispatch
Eclipse_Platform_UI,178173,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,,NullPointerException,,,,,,fireListChange
Eclipse_Platform_UI,178173,Workbench.java,org.eclipse.ui.internal.Workbench$4,run,,NullPointerException,,,,,,clear
Eclipse_Platform_UI,178173,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,,NullPointerException,,,,,,setSelection
Eclipse_Platform_UI,178173,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,callMethod
Eclipse_Platform_UI,178173,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,,NullPointerException,,,,,,access$2
Eclipse_Platform_UI,178173,IDEApplication.java,org.eclipse.ui.internal.ide.application.IDEApplication,start,,NullPointerException,,,,,,processMethod
Eclipse_Platform_UI,178173,EclipseAppHandle.java,org.eclipse.equinox.internal.app.EclipseAppHandle,run,,NullPointerException,,,,,,processMethods
Eclipse_Platform_UI,178173,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,,NullPointerException,,,,,,processClass
Eclipse_Platform_UI,178173,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,,NullPointerException,,,,,,processClassHierarchy
Eclipse_Platform_UI,178173,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,,NullPointerException,,,,,,inject
Eclipse_Platform_UI,178173,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,handleAdd
Eclipse_Platform_UI,178173,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,notify
Eclipse_Platform_UI,178173,Main.java,org.eclipse.equinox.launcher.Main,invokeFramework,,NullPointerException,,,,,,notify
Eclipse_Platform_UI,178173,Main.java,org.eclipse.equinox.launcher.Main,basicRun,,NullPointerException,,,,,,run
Eclipse_Platform_UI,178173,Main.java,org.eclipse.equinox.launcher.Main,run,,NullPointerException,,,,,,run
Eclipse_Platform_UI,178173,Main.java,org.eclipse.equinox.launcher.Main,main,,NullPointerException,,,,,,safeRun
Eclipse_Platform_UI,178240,FastViewManager.java,org.eclipse.ui.internal.FastViewManager,moveToTrim,,NullPointerException,,,,,,access$0
Eclipse_Platform_UI,178240,PartStack.java,org.eclipse.ui.internal.PartStack,setMinimized,,NullPointerException,,,,,,run
Eclipse_Platform_UI,178240,PartStack.java,org.eclipse.ui.internal.PartStack$3,runWithException,,NullPointerException,,,,,,evaluate
Eclipse_Platform_UI,178240,StartupThreading.java,org.eclipse.ui.internal.StartupThreading$StartupRunnable,run,,NullPointerException,,,,,,evaluate
Eclipse_Platform_UI,178240,Synchronizer.java,org.eclipse.swt.widgets.Synchronizer,syncExec,,NullPointerException,,,,,,isEnabledFor
Eclipse_Platform_UI,178240,UISynchronizer.java,org.eclipse.ui.internal.UISynchronizer,syncExec,,NullPointerException,,,,,,getEnabledCommonWizardDescriptors
Eclipse_Platform_UI,178240,Display.java,org.eclipse.swt.widgets.Display,syncExec,,NullPointerException,,,,,,setContext
Eclipse_Platform_UI,178240,StartupThreading.java,org.eclipse.ui.internal.StartupThreading,runWithoutExceptions,,NullPointerException,,,,,,fillContextMenu
Eclipse_Platform_UI,178240,PartStack.java,org.eclipse.ui.internal.PartStack,setState,,NullPointerException,,,,,,getValue
Eclipse_Platform_UI,178240,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,,NullPointerException,,,,,,getValue
Eclipse_Platform_UI,178240,Synchronizer.java,org.eclipse.swt.widgets.Synchronizer,runAsyncMessages,,NullPointerException,,,,,,internalGetValue
Eclipse_Platform_UI,178240,Display.java,org.eclipse.swt.widgets.Display,runAsyncMessages,,NullPointerException,,,,,,getValue
Eclipse_Platform_UI,178240,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,initTemporaryState
Eclipse_Platform_UI,178240,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,,NullPointerException,,,,,,setProject
Eclipse_Platform_UI,178240,Workbench.java,org.eclipse.ui.internal.Workbench,access$4,,NullPointerException,,,,,,setProject
Eclipse_Platform_UI,178240,Workbench.java,org.eclipse.ui.internal.Workbench$4,run,,NullPointerException,,,,,,handleVariablesButtonPressed
Eclipse_Platform_UI,178240,Realm.java,org.eclipse.core.databinding.observable.Realm,runWithDefault,,NullPointerException,,,,,,access$9
Eclipse_Platform_UI,178240,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,,NullPointerException,,,,,,widgetSelected
