Project,BugID,Filename,Path,Method name,,Exception,Label,,,Filename,,Method name,Exception
Hbase,HBASE-1441,RPC.java,org.apache.hadoop.ipc.RPC$Server,call,,NullPointerException,,,,,,verifyNoHDFSApiInvocationForDefaultPolicy,
Hbase,HBASE-1441,Server.java,org.apache.hadoop.ipc.Server$Handler$1,run,,NullPointerException,,,,,,testSetStoragePolicyDefault,
Hbase,HBASE-1441,Native Method,java.security.AccessController,doPrivileged,,NullPointerException,,,,,,setStoragePolicy,
Hbase,HBASE-1441,Subject.java,javax.security.auth.Subject,doAs,,NullPointerException,,,,,,testRegionCaching,
Hbase,HBASE-1441,Client.java,org.apache.hadoop.ipc.Client,call,,NullPointerException,,,,,,closeStreamReaders,
Hbase,HBASE-1441,RPC.java,org.apache.hadoop.ipc.RPC$Invoker,invoke,,NullPointerException,,,,,,closeStoreFile,
Hbase,HBASE-1441,Unknown Source,$Proxy0,append,,NullPointerException,,,,,,verifySplits,
Hbase,HBASE-1441,RetryInvocationHandler.java,org.apache.hadoop.io.retry.RetryInvocationHandler,invokeMethod,,NullPointerException,,,,,,testSplit,
Hbase,HBASE-1441,RetryInvocationHandler.java,org.apache.hadoop.io.retry.RetryInvocationHandler,invoke,,NullPointerException,,,,,,checkSuperuserPrivilege,
Hbase,HBASE-1441,DFSClient.java,org.apache.hadoop.hdfs.DFSClient,append,,NullPointerException,,,,,,datanodeReport,
Hbase,HBASE-1441,DistributedFileSystem.java,org.apache.hadoop.hdfs.DistributedFileSystem,append,,NullPointerException,,,,,,getDatanodeReport,
Hbase,HBASE-1441,FileSystem.java,org.apache.hadoop.fs.FileSystem,append,,NullPointerException,,,,,,getDatanodeReport,
Hbase,HBASE-1441,HLog.java,org.apache.hadoop.hbase.regionserver.HLog,splitLog,,NullPointerException,,,,,,datanodeReport,
Hbase,HBASE-1441,ProcessServerShutdown.java,org.apache.hadoop.hbase.master.ProcessServerShutdown,process,,NullPointerException,,,,,,getDataNodeStats,
Hbase,HBASE-1441,HMaster.java,org.apache.hadoop.hbase.master.HMaster,processToDoQueue,,NullPointerException,,,,,,waitOnSafeMode,
Hbase,HBASE-1441,HMaster.java,org.apache.hadoop.hbase.master.HMaster,run,,NullPointerException,,,,,,makeStub,
Hbase,HBASE-1441,ProcessRegionStatusChange.java,org.apache.hadoop.hbase.master.ProcessRegionStatusChange,getMetaRegion,,NullPointerException,,,,,,getKeepAliveMasterService,
Hbase,HBASE-1441,ProcessRegionOpen.java,org.apache.hadoop.hbase.master.ProcessRegionOpen,process,,NullPointerException,,,,,,getMaster,
Hbase,HBASE-14411,TestWALLockup.java,org.apache.hadoop.hbase.regionserver.TestWALLockup$1DodgyFSLog$1,append,,IOException,,,,,,prepare,
Hbase,HBASE-14411,FSHLog.java,org.apache.hadoop.hbase.regionserver.wal.FSHLog$RingBufferEventHandler,append,,IOException,,,,,,createTableAsync,
Hbase,HBASE-14411,FSHLog.java,org.apache.hadoop.hbase.regionserver.wal.FSHLog$RingBufferEventHandler,onEvent,,IOException,,,,,,createTable,
Hbase,HBASE-14431,AsyncRpcClient.java,org.apache.hadoop.hbase.ipc.AsyncRpcClient,removeConnection,,NullPointerException,,,,,,testMasterOpsWhileSplitting,
Hbase,HBASE-14431,AsyncRpcChannel.java,org.apache.hadoop.hbase.ipc.AsyncRpcChannel,close,,NullPointerException,,,,,,testWithMockedMapReduceWithSplitsPerRegion,
Hbase,HBASE-14431,AsyncRpcChannel.java,org.apache.hadoop.hbase.ipc.AsyncRpcChannel,retryOrClose,,NullPointerException,,,,,,compare,
Hbase,HBASE-14431,AsyncRpcChannel.java,org.apache.hadoop.hbase.ipc.AsyncRpcChannel,access$200,,NullPointerException,,,,,,nextInternal,
Hbase,HBASE-14485,ClusterId.java,org.apache.hadoop.hbase.ClusterId,parseFrom,,Exception,,,,,,before,
Hbase,HBASE-14485,ZKClusterId.java,org.apache.hadoop.hbase.zookeeper.ZKClusterId,readClusterIdZNode,,Exception,,,,,,operationComplete,
Hbase,HBASE-14485,ZooKeeperRegistry.java,org.apache.hadoop.hbase.client.ZooKeeperRegistry,getClusterId,,Exception,,,,,,notifyListeners0,
Hbase,HBASE-14485,ConnectionManager.java,org.apache.hadoop.hbase.client.ConnectionManager$HConnectionImplementation,retrieveClusterId,,Exception,,,,,,fulfillConnectPromise,
Hbase,HBASE-14501,CellUtil.java,org.apache.hadoop.hbase.CellUtil,matchingRow,,NullPointerException,,,,,,finishConnect,
Hbase,HBASE-14501,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,countDistinctRowKeys,,NullPointerException,,,,,,epollOutReady,
Hbase,HBASE-14501,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,readAllEntriesToReplicateOrNextFile,,NullPointerException,,,,,,run,
Hbase,HBASE-14501,ReplicationSource.java,org.apache.hadoop.hbase.replication.regionserver.ReplicationSource,run,,NullPointerException,,,,,,throwTimeoutException,
Hbase,HBASE-14525,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,doGet,,NullPointerException,,,,,,waitForState,
Hbase,HBASE-14525,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,append,,NullPointerException,,,,,,waitForSchemaUpdate,
Hbase,HBASE-14525,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,append,,NullPointerException,,,,,,postOperationResult,
Hbase,HBASE-14525,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,mutate,,NullPointerException,,,,,,requireGlobalPermission,
Hbase,HBASE-14525,ClientProtos.java,org.apache.hadoop.hbase.protobuf.generated.ClientProtos$ClientService$2,callBlockingMethod,,NullPointerException,,,,,,requirePermission,
Hbase,HBASE-14525,RpcServer.java,org.apache.hadoop.hbase.ipc.RpcServer,call,,NullPointerException,,,,,,preRestoreSnapshot,
Hbase,HBASE-14545,Native Method,java.lang.Thread,sleep,,ConcurrentModificationException,,,,,,call,
Hbase,HBASE-14545,Threads.java,org.apache.hadoop.hbase.util.Threads,sleep,,ConcurrentModificationException,,,,,,preRestoreSnapshot,
Hbase,HBASE-14545,MiniHBaseCluster.java,org.apache.hadoop.hbase.MiniHBaseCluster,waitForActiveAndReadyMaster,,ConcurrentModificationException,,,,,,restoreSnapshot,
Hbase,HBASE-14545,HBaseCluster.java,org.apache.hadoop.hbase.HBaseCluster,waitForActiveAndReadyMaster,,ConcurrentModificationException,,,,,,restoreOrCloneSnapshot,
Hbase,HBASE-14545,TestMasterFailover.java,org.apache.hadoop.hbase.master.TestMasterFailover,testMasterFailoverWithMockedRIT,,ConcurrentModificationException,,,,,,run,
Hbase,HBASE-14545,TreeMap.java,java.util.TreeMap$PrivateEntryIterator,nextEntry,,ConcurrentModificationException,,,,,,restoreSnapshot,
Hbase,HBASE-14545,TreeMap.java,java.util.TreeMap$KeyIterator,next,,ConcurrentModificationException,,,,,,restoreSnapshot,
Hbase,HBASE-14545,Collections.java,java.util.Collections$UnmodifiableCollection$1,next,,ConcurrentModificationException,,,,,,internalRestoreSnapshotAsync,
Hbase,HBASE-14545,RegionLocationFinder.java,org.apache.hadoop.hbase.master.balancer.RegionLocationFinder,scheduleFullRefresh,,ConcurrentModificationException,,,,,,restoreSnapshot,
Hbase,HBASE-14545,RegionLocationFinder.java,org.apache.hadoop.hbase.master.balancer.RegionLocationFinder,setClusterStatus,,ConcurrentModificationException,,,,,,invokeDirect,
Hbase,HBASE-14557,MapTask.java,org.apache.hadoop.mapred.MapTask$MapOutputBuffer,collect,,IOException,,,,,,call,
Hbase,HBASE-14557,MapTask.java,org.apache.hadoop.mapred.MapTask$NewOutputCollector,write,,IOException,,,,,,newInstance,
Hbase,HBASE-14557,TaskInputOutputContextImpl.java,org.apache.hadoop.mapreduce.task.TaskInputOutputContextImpl,write,,IOException,,,,,,reportRegionStateTransition,
Hbase,HBASE-14557,WrappedMapper.java,org.apache.hadoop.mapreduce.lib.map.WrappedMapper$Context,write,,IOException,,,,,,get,
Hbase,HBASE-14557,WALPlayer.java,org.apache.hadoop.hbase.mapreduce.WALPlayer$WALKeyValueMapper,map,,IOException,,,,,,transitReplicationPeerSyncReplicationState,
Hbase,HBASE-14557,Mapper.java,org.apache.hadoop.mapreduce.Mapper,run,,IOException,,,,,,testStandbyKillRegionServer,
Hbase,HBASE-14557,MapTask.java,org.apache.hadoop.mapred.MapTask,runNewMapper,,IOException,,,,,,doAdd,
Hbase,HBASE-14557,MapTask.java,org.apache.hadoop.mapred.MapTask,run,,IOException,,,,,,enqueue,
Hbase,HBASE-14557,Child.java,org.apache.hadoop.mapred.Child$4,run,,IOException,,,,,,push,
Hbase,HBASE-14557,AccessController.java,java.security.AccessController,doPrivileged,,IOException,,,,,,yield,
Hbase,HBASE-14557,Subject.java,javax.security.auth.Subject,doAs,,IOException,,,,,,call,
Hbase,HBASE-14557,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,doAs,,IOException,,,,,,abortPendingOperations,
Hbase,HBASE-14557,Child.java,org.apache.hadoop.mapred.Child,main,,IOException,,,,,,abortOperationsInQueue,
Hbase,HBASE-14578,ModifyRegionUtils.java,org.apache.hadoop.hbase.util.ModifyRegionUtils,createRegions,,URISyntaxException,,,,,,removeNode,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,cloneHdfsRegions,,URISyntaxException,,,,,,serverRemoved,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,restoreHdfsRegions,,URISyntaxException,,,,,,refresh,
Hbase,HBASE-14578,CloneSnapshotHandler.java,org.apache.hadoop.hbase.master.snapshot.CloneSnapshotHandler,handleCreateHdfsRegions,,URISyntaxException,,,,,,valueOf,
Hbase,HBASE-14578,CreateTableHandler.java,org.apache.hadoop.hbase.master.handler.CreateTableHandler,handleCreateTable,,URISyntaxException,,,,,,getMemstore,
Hbase,HBASE-14578,CreateTableHandler.java,org.apache.hadoop.hbase.master.handler.CreateTableHandler,process,,URISyntaxException,,,,,,call,
Hbase,HBASE-14578,EventHandler.java,org.apache.hadoop.hbase.executor.EventHandler,run,,URISyntaxException,,,,,,getRegionLocations,
Hbase,HBASE-14578,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,URISyntaxException,,,,,,getLocation,
Hbase,HBASE-14578,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,URISyntaxException,,,,,,prepare,
Hbase,HBASE-14578,Thread.java,java.lang.Thread,run,,URISyntaxException,,,,,,stop,
Hbase,HBASE-14578,FutureTask.java,java.util.concurrent.FutureTask,report,,URISyntaxException,,,,,,shutdown,
Hbase,HBASE-14578,FutureTask.java,java.util.concurrent.FutureTask,get,,URISyntaxException,,,,,,shutdown,
Hbase,HBASE-14578,Path.java,org.apache.hadoop.fs.Path,initialize,,URISyntaxException,,,,,,postEnvCall,
Hbase,HBASE-14578,Path.java,org.apache.hadoop.fs.Path,<init>,,URISyntaxException,,,,,,removeServers,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,restoreReferenceFile,,URISyntaxException,,,,,,postClearDeadServers,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,restoreStoreFile,,URISyntaxException,,,,,,call,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,access$200,,URISyntaxException,,,,,,postClearDeadServers,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper$2,storeFile,,URISyntaxException,,,,,,clearDeadServers,
Hbase,HBASE-14578,FSVisitor.java,org.apache.hadoop.hbase.util.FSVisitor,visitRegionStoreFiles,,URISyntaxException,,,,,,parseTimestamp,
Hbase,HBASE-14578,SnapshotReferenceUtil.java,org.apache.hadoop.hbase.snapshot.SnapshotReferenceUtil,visitRegionStoreFiles,,URISyntaxException,,,,,,testShutdownFixupWhenDaughterHasSplit,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,cloneRegion,,URISyntaxException,,,,,,testMasterRestartAtRegionSplitPendingCatalogJanitor,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper,access$100,,URISyntaxException,,,,,,testRegionMerge,
Hbase,HBASE-14578,RestoreSnapshotHelper.java,org.apache.hadoop.hbase.snapshot.RestoreSnapshotHelper$1,fillRegion,,URISyntaxException,,,,,,testMerge,
Hbase,HBASE-14578,ModifyRegionUtils.java,org.apache.hadoop.hbase.util.ModifyRegionUtils,createRegion,,URISyntaxException,,,,,,checkArgument,
Hbase,HBASE-14578,ModifyRegionUtils.java,org.apache.hadoop.hbase.util.ModifyRegionUtils$1,call,,URISyntaxException,,,,,,access$900,
Hbase,HBASE-14578,FutureTask.java,java.util.concurrent.FutureTask,run,,URISyntaxException,,,,,,check,
Hbase,HBASE-14578,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,URISyntaxException,,,,,,channelRead,
Hbase,HBASE-14578,URI.java,java.net.URI,checkPath,,URISyntaxException,,,,,,channelRead,
Hbase,HBASE-14578,URI.java,java.net.URI,<init>,,URISyntaxException,,,,,,channelRead,
Hbase,HBASE-14581,KeeperException.java,org.apache.zookeeper.KeeperException,create,,KeeperException$NoAuthException,,,,,,testAppendWithMultipleFamilies,
Hbase,HBASE-14581,ZooKeeper.java,org.apache.zookeeper.ZooKeeper,delete,,KeeperException$NoAuthException,,,,,,<init>,
Hbase,HBASE-14581,RecoverableZooKeeper.java,org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeper,delete,,KeeperException$NoAuthException,,,,,,allocate,
Hbase,HBASE-14581,ZKUtil.java,org.apache.hadoop.hbase.zookeeper.ZKUtil,deleteNode,,KeeperException$NoAuthException,,,,,,allocateDataBuffer,
Hbase,HBASE-14581,MasterAddressTracker.java,org.apache.hadoop.hbase.zookeeper.MasterAddressTracker,deleteIfEquals,,KeeperException$NoAuthException,,,,,,init,
Hbase,HBASE-14581,ZNodeClearer.java,org.apache.hadoop.hbase.ZNodeClearer,clear,,KeeperException$NoAuthException,,,,,,getChunk,
Hbase,HBASE-14606,Native Method,java.lang.Object,wait,,TestTimedOutException,,,,,,getOrMakeChunk,
Hbase,HBASE-14606,Object.java,java.lang.Object,wait,,TestTimedOutException,,,,,,copyCellInto,
Hbase,HBASE-14606,DefaultPromise.java,io.netty.util.concurrent.DefaultPromise,await0,,TestTimedOutException,,,,,,maybeCloneWithAllocator,
Hbase,HBASE-14606,DefaultPromise.java,io.netty.util.concurrent.DefaultPromise,await,,TestTimedOutException,,,,,,maybeCloneWithAllocator,
Hbase,HBASE-14606,AbstractFuture.java,io.netty.util.concurrent.AbstractFuture,get,,TestTimedOutException,,,,,,add,
Hbase,HBASE-14606,AsyncRpcClient.java,org.apache.hadoop.hbase.ipc.AsyncRpcClient,call,,TestTimedOutException,,,,,,restoreEdit,
Hbase,HBASE-14606,AbstractRpcClient.java,org.apache.hadoop.hbase.ipc.AbstractRpcClient,callBlockingMethod,,TestTimedOutException,,,,,,balanceOverall,
Hbase,HBASE-14606,MasterProtos.java,org.apache.hadoop.hbase.protobuf.generated.MasterProtos$MasterService$BlockingStub,disableTable,,TestTimedOutException,,,,,,balanceCluster,
Hbase,HBASE-14606,ConnectionImplementation.java,org.apache.hadoop.hbase.client.ConnectionImplementation$2,disableTable,,TestTimedOutException,,,,,,testRetainAssignment,
Hbase,HBASE-14606,HBaseAdmin.java,org.apache.hadoop.hbase.client.HBaseAdmin$10,call,,TestTimedOutException,,,,,,evaluateCondition,
Hbase,HBASE-14606,RpcRetryingCallerImpl.java,org.apache.hadoop.hbase.client.RpcRetryingCallerImpl,callWithRetries,,TestTimedOutException,,,,,,execute,
Hbase,HBASE-14606,HBaseAdmin.java,org.apache.hadoop.hbase.client.HBaseAdmin,executeCallable,,TestTimedOutException,,,,,,eval,
Hbase,HBASE-14606,HBaseAdmin.java,org.apache.hadoop.hbase.client.HBaseAdmin,disableTableAsync,,TestTimedOutException,,,,,,updateFlushTime,
Hbase,HBASE-14606,HBaseAdmin.java,org.apache.hadoop.hbase.client.HBaseAdmin,disableTable,,TestTimedOutException,,,,,,updateFlushTime,
Hbase,HBASE-14606,HBaseTestingUtility.java,org.apache.hadoop.hbase.HBaseTestingUtility,deleteTable,,TestTimedOutException,,,,,,updateFlush,
Hbase,HBASE-14606,TestLoadIncrementalHFiles.java,org.apache.hadoop.hbase.mapreduce.TestLoadIncrementalHFiles,runTest,,TestTimedOutException,,,,,,<clinit>,
Hbase,HBASE-14606,TestLoadIncrementalHFiles.java,org.apache.hadoop.hbase.mapreduce.TestLoadIncrementalHFiles,testRegionCrossingHFileSplit,,TestTimedOutException,,,,,,setJobConf,
Hbase,HBASE-14606,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,TestTimedOutException,,,,,,setConf,
Hbase,HBASE-14606,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,TestTimedOutException,,,,,,newInstance,
Hbase,HBASE-14606,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,TestTimedOutException,,,,,,checkRegionLocationIsCached,
Hbase,HBASE-14606,Method.java,java.lang.reflect.Method,invoke,,TestTimedOutException,,,,,,testCachingForHTableMultiplexerMultiPut,
Hbase,HBASE-14606,FrameworkMethod.java,org.junit.runners.model.FrameworkMethod$1,runReflectiveCall,,TestTimedOutException,,,,,,testCachingForHTableMultiplexerSinglePut,
Hbase,HBASE-14606,ReflectiveCallable.java,org.junit.internal.runners.model.ReflectiveCallable,run,,TestTimedOutException,,,,,,getLogFilesForNewBackup,
Hbase,HBASE-14606,FrameworkMethod.java,org.junit.runners.model.FrameworkMethod,invokeExplosively,,TestTimedOutException,,,,,,testCustomProvider,
Hbase,HBASE-14606,InvokeMethod.java,org.junit.internal.runners.statements.InvokeMethod,evaluate,,TestTimedOutException,,,,,,preTransitCheck,
Hbase,HBASE-14606,FailOnTimeout.java,org.junit.internal.runners.statements.FailOnTimeout$CallableStatement,call,,TestTimedOutException,,,,,,createMoveRegionProcedure,
Hbase,HBASE-14606,FutureTask.java,java.util.concurrent.FutureTask,run,,TestTimedOutException,,,,,,moveAsync,
Hbase,HBASE-14606,Thread.java,java.lang.Thread,run,,TestTimedOutException,,,,,,bypassProcedure,
Hbase,HBASE-14632,HStore.java,org.apache.hadoop.hbase.regionserver.HStore,getTotalStaticIndexSize,,NullPointerException,,,,,,bypassProcedure,
Hbase,HBASE-14632,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,createRegionLoad,,NullPointerException,,,,,,callBlockingMethod,
Hbase,HBASE-14632,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,buildServerLoad,,NullPointerException,,,,,,testMergeWithoutPONR,
Hbase,HBASE-14632,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,tryRegionServerReport,,NullPointerException,,,,,,getStateId,
Hbase,HBASE-14632,HRegionServer.java,org.apache.hadoop.hbase.regionserver.HRegionServer,run,,NullPointerException,,,,,,getCurrentStateId,
Hbase,HBASE-14632,MiniHBaseCluster.java,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,runRegionServer,,NullPointerException,,,,,,testRecoveryAndDoubleExecution,
Hbase,HBASE-14632,MiniHBaseCluster.java,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,access$000,,NullPointerException,,,,,,scanMeta,
Hbase,HBASE-14632,MiniHBaseCluster.java,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer$1,run,,NullPointerException,,,,,,scanMetaForTableRegions,
Hbase,HBASE-14632,Native Method,java.security.AccessController,doPrivileged,,NullPointerException,,,,,,getMergedRegionsAndSplitParents,
Hbase,HBASE-14632,Subject.java,javax.security.auth.Subject,doAs,,NullPointerException,,,,,,scan,
Hbase,HBASE-14632,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,doAs,,NullPointerException,,,,,,chore,
Hbase,HBASE-14632,User.java,org.apache.hadoop.hbase.security.User$SecureHadoopUser,runAs,,NullPointerException,,,,,,fullScanTables,
Hbase,HBASE-14632,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,,getTablesInStates,
Hbase,HBASE-14660,OffheapKeyValue.java,org.apache.hadoop.hbase.OffheapKeyValue,<init>,,AssertionError,,,,,,inc,
Hbase,HBASE-14660,HFileReaderImpl.java,org.apache.hadoop.hbase.io.hfile.HFileReaderImpl$HFileScannerImpl$ShareableMemoryOffheapKeyValue,<init>,,AssertionError,,,,,,doUpdates,
Hbase,HBASE-14660,HFileReaderImpl.java,org.apache.hadoop.hbase.io.hfile.HFileReaderImpl$HFileScannerImpl,getCell,,AssertionError,,,,,,timerEvent,
Hbase,HBASE-14660,StoreFileScanner.java,org.apache.hadoop.hbase.regionserver.StoreFileScanner,reseek,,AssertionError,,,,,,access$000,
Hbase,HBASE-14660,NonLazyKeyValueScanner.java,org.apache.hadoop.hbase.regionserver.NonLazyKeyValueScanner,doRealSeek,,AssertionError,,,,,,run,
Hbase,HBASE-14660,KeyValueHeap.java,org.apache.hadoop.hbase.regionserver.KeyValueHeap,generalizedSeek,,AssertionError,,,,,,lambda$testSnapshotWhenSnapshotHFileCleanerRunning$2,
Hbase,HBASE-14660,KeyValueHeap.java,org.apache.hadoop.hbase.regionserver.KeyValueHeap,requestSeek,,AssertionError,,,,,,isTableEnabled,
Hbase,HBASE-14660,StoreScanner.java,org.apache.hadoop.hbase.regionserver.StoreScanner,reseek,,AssertionError,,,,,,lambda$processOfflineRegions$3,
Hbase,HBASE-14660,StoreScanner.java,org.apache.hadoop.hbase.regionserver.StoreScanner,seekAsDirection,,AssertionError,,,,,,accept,
Hbase,HBASE-14660,StoreScanner.java,org.apache.hadoop.hbase.regionserver.StoreScanner,next,,AssertionError,,,,,,forEachRemaining,
Hbase,HBASE-14660,KeyValueHeap.java,org.apache.hadoop.hbase.regionserver.KeyValueHeap,next,,AssertionError,,,,,,copyInto,
Hbase,HBASE-14660,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion$RegionScannerImpl,populateResult,,AssertionError,,,,,,wrapAndCopyInto,
Hbase,HBASE-14660,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion$RegionScannerImpl,nextInternal,,AssertionError,,,,,,evaluateSequential,
Hbase,HBASE-14660,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion$RegionScannerImpl,nextRaw,,AssertionError,,,,,,evaluate,
Hbase,HBASE-14660,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion$RegionScannerImpl,next,,AssertionError,,,,,,collect,
Hbase,HBASE-14660,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,get,,AssertionError,,,,,,processOfflineRegions,
Hbase,HBASE-14660,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,doNonAtomicRegionMutation,,AssertionError,,,,,,joinCluster,
Hbase,HBASE-14660,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,multi,,AssertionError,,,,,,lambda$run$0,
Hbase,HBASE-14689,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,getRowLockInternal,,IOException,,,,,,access$1100,
Hbase,HBASE-14689,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,doMiniBatchMutation,,IOException,,,,,,testBalanceCluster,
Hbase,HBASE-14689,HRegion.java,org.apache.hadoop.hbase.regionserver.HRegion,batchMutate,,IOException,,,,,,checkChars,
Hbase,HBASE-14689,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,doBatchOp,,IOException,,,,,,openChannel,
Hbase,HBASE-14689,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,doNonAtomicRegionMutation,,IOException,,,,,,org$apache$spark$repl$ExecutorClassLoader$$getClassFileInputStreamFromSparkRPC,
Hbase,HBASE-14689,RSRpcServices.java,org.apache.hadoop.hbase.regionserver.RSRpcServices,multi,,IOException,,,,,,apply,
Hbase,HBASE-14689,ClientProtos.java,org.apache.hadoop.hbase.protobuf.generated.ClientProtos$ClientService$2,callBlockingMethod,,IOException,,,,,,findClassLocally,
Hbase,HBASE-14689,RpcServer.java,org.apache.hadoop.hbase.ipc.RpcServer,call,,IOException,,,,,,findClass,
Hbase,HBASE-14689,CallRunner.java,org.apache.hadoop.hbase.ipc.CallRunner,run,,IOException,,,,,,newBundle,
Hbase,HBASE-14689,RpcExecutor.java,org.apache.hadoop.hbase.ipc.RpcExecutor,consumerLoop,,IOException,,,,,,loadBundle,
Hbase,HBASE-14689,RpcExecutor.java,org.apache.hadoop.hbase.ipc.RpcExecutor$1,run,,IOException,,,,,,findBundle,
Hbase,HBASE-14689,Thread.java,java.lang.Thread,run,,IOException,,,,,,getBundleImpl,
Hbase,HBASE-14754,FutureTask.java,java.util.concurrent.FutureTask,report,,PreemptiveFastFailException,,,,,,getBundle,
Hbase,HBASE-14754,FutureTask.java,java.util.concurrent.FutureTask,get,,PreemptiveFastFailException,,,,,,getBundle,
Hbase,HBASE-14754,TestFastFailWithoutTestUtil.java,org.apache.hadoop.hbase.client.TestFastFailWithoutTestUtil,testPreemptiveFastFailException,,PreemptiveFastFailException,,,,,,getValue,
Hbase,HBASE-14754,TestFastFailWithoutTestUtil.java,org.apache.hadoop.hbase.client.TestFastFailWithoutTestUtil,testPreemptiveFastFailException50Times,,PreemptiveFastFailException,,,,,,getCounterGroupName,
Hbase,HBASE-14754,PreemptiveFastFailInterceptor.java,org.apache.hadoop.hbase.client.PreemptiveFastFailInterceptor,intercept,,PreemptiveFastFailException,,,,,,newGroup,
Hbase,HBASE-14754,TestFastFailWithoutTestUtil.java,org.apache.hadoop.hbase.client.TestFastFailWithoutTestUtil$7,intercept,,PreemptiveFastFailException,,,,,,getGroup,
Hbase,HBASE-14754,RpcRetryingCallerImpl.java,org.apache.hadoop.hbase.client.RpcRetryingCallerImpl,callWithRetries,,PreemptiveFastFailException,,,,,,findCounter,
Hbase,HBASE-14754,TestFastFailWithoutTestUtil.java,org.apache.hadoop.hbase.client.TestFastFailWithoutTestUtil$8,callWithRetries,,PreemptiveFastFailException,,,,,,getCounter,
Hbase,HBASE-14754,TestFastFailWithoutTestUtil.java,org.apache.hadoop.hbase.client.TestFastFailWithoutTestUtil$5,call,,PreemptiveFastFailException,,,,,,updateCounters,
Hbase,HBASE-14754,FutureTask.java,java.util.concurrent.FutureTask,run,,PreemptiveFastFailException,,,,,,nextKeyValue,
Hbase,HBASE-14754,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,PreemptiveFastFailException,,,,,,nextKeyValue,
Hbase,HBASE-14754,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,PreemptiveFastFailException,,,,,,nextKeyValue,
Hbase,HBASE-14754,Thread.java,java.lang.Thread,run,,PreemptiveFastFailException,,,,,,hasNext,
Hbase,HBASE-14759,FSHLog.java,org.apache.hadoop.hbase.regionserver.wal.FSHLog$RingBufferEventHandler,onEvent,,ArrayIndexOutOfBoundsException,,,,,,hasNext,
Hbase,HBASE-14759,BatchEventProcessor.java,com.lmax.disruptor.BatchEventProcessor,run,,ArrayIndexOutOfBoundsException,,,,,,getIteratorSize,
